interventionType,resolution,isReIntervention,purpose,timezone,interventionDuration,timestamp,app,timeIntervalUntilReIntervention
,closedApp,False,,America/Bogota,,1750295513.384726,instagram,
,closedApp,False,,America/Bogota,,1750295606.2951999,instagram,
,closedApp,False,,America/Bogota,,1750295714.426157,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750295872.5148602,whastapp,900.0
,closedApp,False,,America/Bogota,,1750295911.374443,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750295966.7936049,instagram,
,closedApp,False,,America/Bogota,,1750296093.892698,instagram,
,closedApp,False,,America/Bogota,,1750296429.116612,instagram,
,closedApp,False,,America/Bogota,,1750296675.1263719,instagram,
,closedApp,False,,America/Bogota,,1750296780.0949678,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750296865.0572839,instagram,
,closedApp,False,,America/Bogota,,1750296970.946964,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750298036.915096,whastapp,660.0
,closedApp,False,,America/Bogota,,1750297369.389559,instagram,
,closedApp,False,,America/Bogota,,1750297497.153895,instagram,
,closedApp,False,,America/Bogota,,1750297625.5454621,instagram,
,closedApp,False,,America/Bogota,,1750297708.604617,instagram,
,closedApp,False,,America/Bogota,,1750298019.7218719,instagram,
,closedApp,False,,America/Bogota,,1750298061.923325,whastapp,
,closedApp,False,,America/Bogota,,1750298131.632403,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750298134.3552852,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750298873.3901591,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750298877.597103,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750299194.8182669,instagram,900.0
,closedApp,False,,America/Bogota,,1750300078.9181619,instagram,
breathingExercise,openedApp,True,Stay In the Loop,America/Bogota,6.0,1750300117.402269,instagram,660.0
,closedApp,False,,America/Bogota,,1750300101.0836859,instagram,
,closedApp,False,,America/Bogota,,1750300182.019671,instagram,
,closedApp,False,,America/Bogota,,1750300306.412448,instagram,
,closedApp,False,,America/Bogota,,1750300383.313329,instagram,
,closedApp,False,,America/Bogota,,1750300490.361913,instagram,
,closedApp,False,,America/Bogota,,1750300750.602788,instagram,
,closedApp,False,,America/Bogota,,1750300777.3030891,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750300788.9619431,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750300807.535277,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750300853.024533,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750300874.80672,instagram,840.0
,closedApp,False,,America/Bogota,,1750301562.1931581,instagram,
,closedApp,False,,America/Bogota,,1750301683.08764,instagram,
,closedApp,False,,America/Bogota,,1750301721.876196,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750301727.147079,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750301732.604734,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750302199.512795,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750302226.151556,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750302229.688414,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750302232.699669,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750302241.6308231,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750302244.511244,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750302258.3550081,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750302280.657321,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750302933.362939,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750302937.097405,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750302939.430516,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750302944.072273,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750302961.82552,spotify,
,closedApp,False,,America/Bogota,,1750303110.091598,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750303914.155247,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750303916.702914,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750303933.749261,safari,840.0
,closedApp,False,,America/Bogota,,1750304377.327452,safari,
,closedApp,False,,America/Bogota,,1750304506.612372,safari,
,closedApp,False,,America/Bogota,,1750304585.2520518,safari,
,closedApp,False,,America/Bogota,,1750304700.821185,safari,
,closedApp,False,,America/Bogota,,1750304772.793462,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750304803.0323691,instagram,780.0
,closedApp,False,,America/Bogota,,1750304819.948406,instagram,
,closedApp,False,,America/Bogota,,1750304903.5849,instagram,
,closedApp,False,,America/Bogota,,1750305007.1685982,instagram,
,closedApp,False,,America/Bogota,,1750305133.6925778,instagram,
,closedApp,False,,America/Bogota,,1750305218.3782802,instagram,
,closedApp,False,,America/Bogota,,1750305290.664783,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750334179.655688,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750334205.422039,instagram,840.0
,closedApp,False,,America/Bogota,,1750334527.0442328,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750334549.0159569,applePhotos,
,closedApp,False,,America/Bogota,,1750334830.763289,applePhotos,
,closedApp,False,,America/Bogota,,1750341570.116616,applePhotos,
,closedApp,False,,America/Bogota,,1750341591.244255,applePhotos,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750341612.1178489,whastapp,900.0
,closedApp,False,,America/Bogota,,1750341826.604572,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750341848.9558249,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750342047.540587,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750342051.806309,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750343585.630708,whastapp,780.0
,closedApp,False,,America/Bogota,,1750343643.8279371,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750343846.528471,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750343896.1978412,whastapp,420.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750343930.58167,safari,420.0
,closedApp,False,,America/Bogota,,1750343973.030429,safari,
,closedApp,False,,America/Bogota,,1750344133.202509,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750344148.297799,whastapp,900.0
,closedApp,False,,America/Bogota,,1750344352.923692,safari,
,closedApp,False,,America/Bogota,,1750344203.993432,whastapp,
,closedApp,False,,America/Bogota,,1750344334.786722,whastapp,
,closedApp,False,,America/Bogota,,1750344352.456038,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750344378.27705,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750344405.5505009,spotify,
,closedApp,False,,America/Bogota,,1750344436.083756,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750344453.2146258,whastapp,840.0
,closedApp,False,,America/Bogota,,1750344476.0957642,whastapp,
,closedApp,False,,America/Bogota,,1750344484.9123979,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750344979.7762818,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750346712.5787668,whastapp,660.0
,closedApp,False,,America/Bogota,,1750346756.6995769,whastapp,
,closedApp,False,,America/Bogota,,1750346792.579375,whastapp,
,closedApp,False,,America/Bogota,,1750347823.082233,whastapp,
,closedApp,False,,America/Bogota,,1750347967.285615,whastapp,
,closedApp,False,,America/Bogota,,1750348690.414417,whastapp,
,closedApp,False,,America/Bogota,,1750349532.3378072,whastapp,
,closedApp,False,,America/Bogota,,1750349639.540195,whastapp,
,closedApp,False,,America/Bogota,,1750349695.9958491,whastapp,
,closedApp,False,,America/Bogota,,1750349942.293093,whastapp,
,closedApp,False,,America/Bogota,,1750350087.519016,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750350111.849494,instagram,900.0
,closedApp,False,,America/Bogota,,1750350459.690916,instagram,
,closedApp,False,,America/Bogota,,1750350625.599412,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750350873.618051,whastapp,780.0
,closedApp,False,,America/Bogota,,1750350907.1595058,whastapp,
,closedApp,False,,America/Bogota,,1750350925.730392,whastapp,
,closedApp,False,,America/Bogota,,1750351311.640911,whastapp,
,closedApp,False,,America/Bogota,,1750351463.252859,whastapp,
,closedApp,False,,America/Bogota,,1750351656.490391,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750351664.8319778,instagram,
,closedApp,False,,America/Bogota,,1750352757.514422,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750352821.629663,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750353158.071274,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750354146.1877918,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750354169.6532059,whastapp,900.0
,closedApp,False,,America/Bogota,,1750354238.437601,whastapp,
,closedApp,False,,America/Bogota,,1750354535.623774,whastapp,
,closedApp,False,,America/Bogota,,1750354600.441574,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750355403.719644,whastapp,780.0
,closedApp,False,,America/Bogota,,1750355484.519843,whastapp,
,closedApp,False,,America/Bogota,,1750355552.1886802,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750356013.996969,whastapp,840.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750358257.224752,whastapp,
,closedApp,False,,America/Bogota,,1750356293.4975228,whastapp,
,closedApp,False,,America/Bogota,,1750356302.4262571,whastapp,
,closedApp,False,,America/Bogota,,1750357030.13795,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750358325.429727,whastapp,900.0
,closedApp,False,,America/Bogota,,1750358390.696768,whastapp,
,closedApp,False,,America/Bogota,,1750358988.7331681,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750360510.8727322,whastapp,900.0
,closedApp,False,,America/Bogota,,1750360532.589799,whastapp,
,closedApp,False,,America/Bogota,,1750360628.49768,whastapp,
,closedApp,False,,America/Bogota,,1750360789.646888,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750361088.725328,whastapp,840.0
,closedApp,False,,America/Bogota,,1750361117.706439,whastapp,
,closedApp,False,,America/Bogota,,1750361203.7895432,whastapp,
,closedApp,False,,America/Bogota,,1750361221.829348,whastapp,
,closedApp,False,,America/Bogota,,1750361252.095121,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750362110.618469,whastapp,780.0
,closedApp,False,,America/Bogota,,1750362247.675264,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750362339.9153318,whastapp,900.0
,closedApp,False,,America/Bogota,,1750362384.724431,whastapp,
,closedApp,False,,America/Bogota,,1750363479.5365782,whastapp,
,closedApp,False,,America/Bogota,,1750363712.8560581,whastapp,
,closedApp,False,,America/Bogota,,1750365180.561825,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750365594.612072,whastapp,900.0
,closedApp,False,,America/Bogota,,1750365702.67162,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750367452.306176,whastapp,900.0
,closedApp,False,,America/Bogota,,1750367506.001807,whastapp,
,closedApp,False,,America/Bogota,,1750367907.1486979,whastapp,
,closedApp,False,,America/Bogota,,1750368128.9470549,whastapp,
,closedApp,False,,America/Bogota,,1750368340.387269,whastapp,
,closedApp,False,,America/Bogota,,1750368353.0304341,whastapp,
,closedApp,False,,America/Bogota,,1750368434.672816,whastapp,
,closedApp,False,,America/Bogota,,1750368512.3026009,whastapp,
,closedApp,False,,America/Bogota,,1750368988.4423409,whastapp,
,closedApp,False,,America/Bogota,,1750369670.650404,whastapp,
,closedApp,False,,America/Bogota,,1750370001.4710832,whastapp,
,closedApp,False,,America/Bogota,,1750370009.819335,whastapp,
,closedApp,False,,America/Bogota,,1750370094.739262,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750371555.303732,whastapp,900.0
,closedApp,False,,America/Bogota,,1750371588.456341,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750371884.0449471,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750372015.0329351,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750372043.9695802,whastapp,900.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750372668.305616,whastapp,
,closedApp,False,,America/Bogota,,1750372069.180512,whastapp,
,closedApp,False,,America/Bogota,,1750372190.570867,whastapp,
,closedApp,False,,America/Bogota,,1750372227.5699039,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750373181.02246,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750373230.497912,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750374262.7785501,whastapp,900.0
,closedApp,False,,America/Bogota,,1750374336.819397,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750374757.4444551,whastapp,900.0
,closedApp,False,,America/Bogota,,1750374920.80986,whastapp,
,closedApp,False,,America/Bogota,,1750375002.8493729,whastapp,
,closedApp,False,,America/Bogota,,1750375068.754113,whastapp,
,closedApp,False,,America/Bogota,,1750375485.7348351,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750378781.520222,whastapp,900.0
,closedApp,False,,America/Bogota,,1750378832.7844,whastapp,
,closedApp,False,,America/Bogota,,1750378986.624553,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750381778.288105,whastapp,720.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750381968.9680948,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750382011.30028,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750382396.399386,spotify,
,closedApp,False,,America/Bogota,,1750382037.930091,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750382583.0994081,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750383996.787816,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750384655.28585,whastapp,840.0
,closedApp,False,,America/Bogota,,1750384699.328291,whastapp,
,closedApp,False,,America/Bogota,,1750384831.855596,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750384848.227066,safari,780.0
,closedApp,False,,America/Bogota,,1750384907.2316031,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1750384911.025566,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750384927.805563,whastapp,780.0
,closedApp,False,,America/Bogota,,1750384952.566485,whastapp,
,closedApp,False,,America/Bogota,,1750384988.279712,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750385004.321309,safari,900.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750387053.684215,youtube,
,closedApp,False,,America/Bogota,,1750387119.248076,youtube,
,closedApp,False,,America/Bogota,,1750387287.361556,youtube,
,closedApp,False,,America/Bogota,,1750385085.05515,safari,
,closedApp,False,,America/Bogota,,1750385342.679852,safari,
,closedApp,False,,America/Bogota,,1750385419.280971,safari,
,closedApp,False,,America/Bogota,,1750385449.688025,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1750387640.9243279,whastapp,840.0
,closedApp,False,,America/Bogota,,1750387690.877471,whastapp,
