resolution,app,interventionType,isReIntervention,interventionDuration,timezone,timestamp
closedApp,instagram,,False,,Europe/Bucharest,1753904014.907105
closedApp,instagram,,False,,Europe/Bucharest,1753904120.5908098
closedApp,instagram,,False,,Europe/Bucharest,1753904184.120801
closedApp,instagram,,False,,Europe/Bucharest,1753904558.697191
closedApp,instagram,,False,,Europe/Bucharest,1753904808.9388561
closedApp,instagram,,False,,Europe/Bucharest,1753904921.247437
closedApp,instagram,,False,,Europe/Bucharest,1753906176.580925
closedApp,instagram,,False,,Europe/Bucharest,1753906646.270265
closedApp,instagram,,False,,Europe/Bucharest,1753907271.159761
closedApp,instagram,,False,,Europe/Bucharest,1753907558.111866
closedApp,instagram,,False,,Europe/Bucharest,1753908252.856247
closedApp,instagram,,False,,Europe/Bucharest,1753908362.697556
closedApp,instagram,,False,,Europe/Bucharest,1753908537.236665
closedApp,instagram,,False,,Europe/Bucharest,1753909363.587799
closedApp,instagram,,False,,Europe/Bucharest,1753909910.493959
closedApp,instagram,,False,,Europe/Bucharest,1753909938.928308
closedApp,instagram,,False,,Europe/Bucharest,1753910916.565362
closedApp,instagram,,False,,Europe/Bucharest,1753910926.544627
closedApp,instagram,,False,,Europe/Bucharest,1753912122.369818
closedApp,instagram,,False,,Europe/Bucharest,1753912568.060281
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753913020.260817
closedApp,instagram,,False,,Europe/Bucharest,1753913889.020409
closedApp,instagram,,False,,Europe/Bucharest,1753913930.7636719
closedApp,instagram,,False,,Europe/Bucharest,1753914145.032116
closedApp,instagram,,False,,Europe/Bucharest,1753914271.263202
closedApp,instagram,,False,,Europe/Bucharest,1753914364.8770928
closedApp,instagram,,False,,Europe/Bucharest,1753915609.401376
closedApp,instagram,,False,,Europe/Bucharest,1753915801.475472
closedApp,instagram,,False,,Europe/Bucharest,1753916301.7451448
closedApp,instagram,,False,,Europe/Bucharest,1753946061.2850761
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753946082.933552
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753946221.468713
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753946498.9151611
closedApp,instagram,,False,,Europe/Bucharest,1753946581.196021
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753946614.159542
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753947652.298645
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753955486.549837
closedApp,instagram,,False,,Europe/Bucharest,1753949922.268295
closedApp,instagram,,False,,Europe/Bucharest,1753950001.445952
closedApp,instagram,,False,,Europe/Bucharest,1753951585.68869
closedApp,instagram,,False,,Europe/Bucharest,1753955469.031611
closedApp,instagram,,False,,Europe/Bucharest,1753955791.3564591
closedApp,instagram,,False,,Europe/Bucharest,1753955848.5491428
closedApp,instagram,,False,,Europe/Bucharest,1753956678.389837
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753956721.39269
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753956828.4968982
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753956941.430881
closedApp,instagram,,False,,Europe/Bucharest,1753957113.1944299
closedApp,instagram,,False,,Europe/Bucharest,1753957581.4200191
closedApp,instagram,,False,,Europe/Bucharest,1753957612.664504
closedApp,instagram,,False,,Europe/Bucharest,1753957645.0502172
closedApp,instagram,,False,,Europe/Bucharest,1753957722.687228
closedApp,instagram,,False,,Europe/Bucharest,1753957733.2486029
closedApp,instagram,,False,,Europe/Bucharest,1753957913.743386
closedApp,instagram,,False,,Europe/Bucharest,1753958476.865731
closedApp,instagram,,False,,Europe/Bucharest,1753958907.2146878
closedApp,instagram,,False,,Europe/Bucharest,1753959052.161943
closedApp,instagram,,False,,Europe/Bucharest,1753960542.577421
closedApp,instagram,,False,,Europe/Bucharest,1753960810.264258
closedApp,instagram,,False,,Europe/Bucharest,1753960857.9430861
closedApp,instagram,,False,,Europe/Bucharest,1753961000.83588
closedApp,instagram,,False,,Europe/Bucharest,1753961715.2461128
closedApp,instagram,,False,,Europe/Bucharest,1753962542.372298
closedApp,instagram,,False,,Europe/Bucharest,1753962574.101097
closedApp,instagram,,False,,Europe/Bucharest,1753963125.692892
closedApp,instagram,,False,,Europe/Bucharest,1753963394.981354
closedApp,instagram,,False,,Europe/Bucharest,1753963409.493267
closedApp,instagram,,False,,Europe/Bucharest,1753965115.61172
closedApp,instagram,,False,,Europe/Bucharest,1753965289.651587
closedApp,instagram,,False,,Europe/Bucharest,1753965366.155772
closedApp,instagram,,False,,Europe/Bucharest,1753965561.708188
closedApp,instagram,,False,,Europe/Bucharest,1753966937.856138
closedApp,instagram,,False,,Europe/Bucharest,1753967094.748301
closedApp,instagram,,False,,Europe/Bucharest,1753969002.250989
closedApp,instagram,,False,,Europe/Bucharest,1753969226.123903
closedApp,instagram,,False,,Europe/Bucharest,1753969633.887104
closedApp,instagram,,False,,Europe/Bucharest,1753970628.2563128
closedApp,instagram,,False,,Europe/Bucharest,1753970950.2614841
closedApp,instagram,,False,,Europe/Bucharest,1753978887.764968
closedApp,instagram,,False,,Europe/Bucharest,1753979390.067487
closedApp,instagram,,False,,Europe/Bucharest,1753980047.084103
closedApp,instagram,,False,,Europe/Bucharest,1753980063.5281081
closedApp,instagram,,False,,Europe/Bucharest,1753980173.259344
closedApp,instagram,,False,,Europe/Bucharest,1753980586.357336
closedApp,instagram,,False,,Europe/Bucharest,1753980759.141814
closedApp,instagram,,False,,Europe/Bucharest,1753980929.6939049
closedApp,instagram,,False,,Europe/Bucharest,1753981090.0981522
closedApp,instagram,,False,,Europe/Bucharest,1753981196.425871
closedApp,instagram,,False,,Europe/Bucharest,1753981443.172775
closedApp,instagram,,False,,Europe/Bucharest,1753982064.678581
closedApp,instagram,,False,,Europe/Bucharest,1753982442.9843922
closedApp,instagram,,False,,Europe/Bucharest,1753982554.245935
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753982586.5909991
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753983146.51875
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753983561.342966
closedApp,instagram,,False,,Europe/Bucharest,1753987075.315203
closedApp,instagram,,False,,Europe/Bucharest,1753987139.089124
closedApp,instagram,,False,,Europe/Bucharest,1753987142.217111
closedApp,instagram,,False,,Europe/Bucharest,1753987899.1683722
closedApp,instagram,,False,,Europe/Bucharest,1753987915.2170792
closedApp,instagram,,False,,Europe/Bucharest,1753987962.07038
closedApp,instagram,,False,,Europe/Bucharest,1753988074.649993
closedApp,instagram,,False,,Europe/Bucharest,1753988091.28883
closedApp,instagram,,False,,Europe/Bucharest,1753988539.008807
closedApp,instagram,,False,,Europe/Bucharest,1753988668.4907389
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753988721.2670121
closedApp,instagram,,False,,Europe/Bucharest,1753989313.403812
closedApp,instagram,,False,,Europe/Bucharest,1753989889.177299
closedApp,instagram,,False,,Europe/Bucharest,1753990099.481923
closedApp,instagram,,False,,Europe/Bucharest,1753991451.390027
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753991465.9780269
closedApp,instagram,,False,,Europe/Bucharest,1753991843.2585611
closedApp,instagram,,False,,Europe/Bucharest,1753991847.738192
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753991871.683722
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753991991.260202
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753992190.071566
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753992309.274827
closedApp,instagram,,False,,Europe/Bucharest,1753992666.9417071
closedApp,instagram,,False,,Europe/Bucharest,1753992745.2657251
closedApp,instagram,,False,,Europe/Bucharest,1753992820.964211
closedApp,instagram,,False,,Europe/Bucharest,1753993186.051498
closedApp,instagram,,False,,Europe/Bucharest,1753994574.062286
closedApp,instagram,,False,,Europe/Bucharest,1753995001.1003618
closedApp,instagram,,False,,Europe/Bucharest,1753996494.859377
closedApp,instagram,,False,,Europe/Bucharest,1753997236.712582
closedApp,instagram,,False,,Europe/Bucharest,1753997238.783811
closedApp,instagram,,False,,Europe/Bucharest,1753997354.983891
closedApp,instagram,,False,,Europe/Bucharest,1753998363.824904
closedApp,instagram,,False,,Europe/Bucharest,1753998554.870597
closedApp,instagram,,False,,Europe/Bucharest,1754017617.934061
closedApp,instagram,,False,,Europe/Bucharest,1754017747.968528
closedApp,instagram,,False,,Europe/Bucharest,1754017820.593337
closedApp,instagram,,False,,Europe/Bucharest,1754018709.698553
closedApp,instagram,,False,,Europe/Bucharest,1754018960.8223128
closedApp,instagram,,False,,Europe/Bucharest,1754019554.0999842
closedApp,instagram,,False,,Europe/Bucharest,1754020775.9208322
closedApp,instagram,,False,,Europe/Bucharest,1754020999.1714048
closedApp,instagram,,False,,Europe/Bucharest,1754021319.154377
closedApp,instagram,,False,,Europe/Bucharest,1754023802.972995
closedApp,instagram,,False,,Europe/Bucharest,1754024554.253755
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754024580.967253
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754024911.414372
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754025143.08672
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754025359.955659
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754025713.507776
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754025716.505223
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754026846.56412
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754027111.038163
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754027124.262301
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754027552.609843
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754048594.852745
closedApp,instagram,,False,,Europe/Bucharest,1754028010.437942
closedApp,instagram,,False,,Europe/Bucharest,1754028153.205688
closedApp,instagram,,False,,Europe/Bucharest,1754028909.065185
closedApp,instagram,,False,,Europe/Bucharest,1754029363.370337
closedApp,instagram,,False,,Europe/Bucharest,1754031971.769104
closedApp,instagram,,False,,Europe/Bucharest,1754032806.3754811
closedApp,instagram,,False,,Europe/Bucharest,1754034177.5091429
closedApp,instagram,,False,,Europe/Bucharest,1754037333.1255941
closedApp,instagram,,False,,Europe/Bucharest,1754037564.682156
closedApp,instagram,,False,,Europe/Bucharest,1754038263.413033
closedApp,instagram,,False,,Europe/Bucharest,1754038700.64028
closedApp,instagram,,False,,Europe/Bucharest,1754041772.3538089
closedApp,instagram,,False,,Europe/Bucharest,1754041963.870757
closedApp,instagram,,False,,Europe/Bucharest,1754042269.990106
closedApp,instagram,,False,,Europe/Bucharest,1754042888.706028
closedApp,instagram,,False,,Europe/Bucharest,1754043166.478341
closedApp,instagram,,False,,Europe/Bucharest,1754043300.173193
closedApp,instagram,,False,,Europe/Bucharest,1754044100.814062
closedApp,instagram,,False,,Europe/Bucharest,1754046731.846214
closedApp,instagram,,False,,Europe/Bucharest,1754048566.800981
closedApp,instagram,,False,,Europe/Bucharest,1754048691.3106651
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754048784.382646
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754048843.7654161
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754049286.640507
closedApp,instagram,,False,,Europe/Bucharest,1754050374.8513641
closedApp,instagram,,False,,Europe/Bucharest,1754050979.9164429
closedApp,instagram,,False,,Europe/Bucharest,1754051590.8019052
closedApp,instagram,,False,,Europe/Bucharest,1754051608.967486
closedApp,instagram,,False,,Europe/Bucharest,1754052528.621635
closedApp,instagram,,False,,Europe/Bucharest,1754052624.2483048
closedApp,instagram,,False,,Europe/Bucharest,1754053979.552417
closedApp,instagram,,False,,Europe/Bucharest,1754054468.7019548
closedApp,instagram,,False,,Europe/Bucharest,1754055716.0674958
closedApp,instagram,,False,,Europe/Bucharest,1754058094.446986
closedApp,instagram,,False,,Europe/Bucharest,1754061937.895762
closedApp,instagram,,False,,Europe/Bucharest,1754061966.599986
closedApp,instagram,,False,,Europe/Bucharest,1754062093.968943
closedApp,instagram,,False,,Europe/Bucharest,1754062136.620109
closedApp,instagram,,False,,Europe/Bucharest,1754062371.710192
closedApp,instagram,,False,,Europe/Bucharest,1754062676.857404
closedApp,instagram,,False,,Europe/Bucharest,1754063002.625989
closedApp,instagram,,False,,Europe/Bucharest,1754063127.854302
closedApp,instagram,,False,,Europe/Bucharest,1754063595.971973
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754064404.229679
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754064652.815175
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754064838.412266
closedApp,instagram,,False,,Europe/Bucharest,1754064905.691654
closedApp,instagram,,False,,Europe/Bucharest,1754065033.36067
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754069575.916096
closedApp,instagram,,False,,Europe/Bucharest,1754069743.1817322
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754069829.896628
closedApp,instagram,,False,,Europe/Bucharest,1754070652.1287131
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754070666.469146
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754070962.600072
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754071083.494413
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754071104.1544352
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754071118.4000502
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754071289.1278648
closedApp,instagram,,False,,Europe/Bucharest,1754072346.621448
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754072359.589229
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754072566.3200321
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754073199.7490978
closedApp,instagram,,False,,Europe/Bucharest,1754073934.294497
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754073941.382657
closedApp,instagram,,False,,Europe/Bucharest,1754076877.564996
closedApp,instagram,,False,,Europe/Bucharest,1754077037.132714
closedApp,instagram,,False,,Europe/Bucharest,1754077119.851334
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754077507.144553
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754080615.509031
closedApp,instagram,,False,,Europe/Bucharest,1754078115.293405
closedApp,instagram,,False,,Europe/Bucharest,1754080137.85775
closedApp,instagram,,False,,Europe/Bucharest,1754080180.267926
closedApp,instagram,,False,,Europe/Bucharest,1754080255.0807729
closedApp,instagram,,False,,Europe/Bucharest,1754080323.7071319
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754080970.467411
closedApp,instagram,,False,,Europe/Bucharest,1754082422.845962
closedApp,instagram,,False,,Europe/Bucharest,1754082523.468933
closedApp,instagram,,False,,Europe/Bucharest,1754082565.038003
closedApp,instagram,,False,,Europe/Bucharest,1754083159.3218951
closedApp,instagram,,False,,Europe/Bucharest,1754086992.8621411
closedApp,instagram,,False,,Europe/Bucharest,1754087634.001092
closedApp,instagram,,False,,Europe/Bucharest,1754137525.761156
closedApp,instagram,,False,,Europe/Bucharest,1754137641.7157888
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754137665.40624
closedApp,instagram,,False,,Europe/Bucharest,1754138410.833574
closedApp,instagram,,False,,Europe/Bucharest,1754138609.799706
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754138657.968464
closedApp,instagram,,False,,Europe/Bucharest,1754139799.0826159
closedApp,instagram,,False,,Europe/Bucharest,1754140251.320685
closedApp,instagram,,False,,Europe/Bucharest,1754140551.2981281
closedApp,instagram,,False,,Europe/Bucharest,1754144941.923567
closedApp,instagram,,False,,Europe/Bucharest,1754154258.7693129
closedApp,instagram,,False,,Europe/Bucharest,1754159969.8874412
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1754160015.4300818
closedApp,instagram,,False,,Europe/Bucharest,1754160290.115138
closedApp,instagram,,False,,Europe/Bucharest,1754160303.5869288
closedApp,instagram,,False,,Europe/Bucharest,1754160786.50033
closedApp,instagram,,False,,Europe/Bucharest,1754161531.784762
closedApp,instagram,,False,,Europe/Bucharest,1754163138.5187569
closedApp,instagram,,False,,Europe/Bucharest,1754164080.1476731
closedApp,instagram,,False,,Europe/Bucharest,1754164717.0878592
closedApp,instagram,,False,,Europe/Bucharest,1754164894.260624
closedApp,instagram,,False,,Europe/Bucharest,1754164972.1076288
closedApp,instagram,,False,,Europe/Bucharest,1754165057.2720761
