resolution,interventionDuration,isReIntervention,timezone,app,timestamp,interventionType,purpose,timeIntervalUntilReIntervention
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753819041.997555,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753819045.513408,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753819072.7232919,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753819078.996057,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753819085.505443,,,
openedApp,6.0,False,Europe/Tallinn,instagram,1753819399.858655,breathingExercise,Divertissement,
openedApp,6.0,False,Europe/Tallinn,microsoftTeams,1753819794.2984462,askForTimeLimit,,2100.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753819900.857596,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753819908.058391,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753819916.363669,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753819937.375877,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753820002.105153,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753820035.2538009,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753820059.15034,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753820176.125268,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753821708.047193,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753822036.0547938,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753822059.686432,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753822071.799998,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753822125.280467,,,
openedApp,6.0,False,Europe/Tallinn,xhamster,1753822140.5096378,breathingExercise,Publier quelque chose,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753824808.3094091,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753824810.9818192,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753824812.3270931,,,
closedApp,,False,Europe/Tallinn,facebook,1753852760.22082,,,
closedApp,,False,Europe/Tallinn,facebook,1753852764.3502069,,,
closedApp,,False,Europe/Tallinn,xhamster,1753822163.450254,,,
closedApp,,False,Europe/Tallinn,xhamster,1753822164.929878,,,
closedApp,,False,Europe/Tallinn,xhamster,1753822164.9616408,,,
closedApp,,False,Europe/Tallinn,xhamster,1753822164.967423,,,
closedApp,,False,Europe/Tallinn,xhamster,1753822288.837728,,,
closedApp,,False,Europe/Tallinn,xhamster,1753822376.96027,,,
closedApp,,False,Europe/Tallinn,xhamster,1753822540.903292,,,
closedApp,,False,Europe/Tallinn,xhamster,1753822692.800408,,,
closedApp,,False,Europe/Tallinn,xhamster,1753822929.577695,,,
closedApp,,False,Europe/Tallinn,xhamster,1753822975.248174,,,
closedApp,,False,Europe/Tallinn,xhamster,1753823097.1328511,,,
closedApp,,False,Europe/Tallinn,xhamster,1753823318.9244251,,,
closedApp,,False,Europe/Tallinn,xhamster,1753823666.610754,,,
closedApp,,False,Europe/Tallinn,xhamster,1753823882.440783,,,
closedApp,,False,Europe/Tallinn,xhamster,1753824005.052835,,,
closedApp,,False,Europe/Tallinn,xhamster,1753824192.2445478,,,
closedApp,,False,Europe/Tallinn,xhamster,1753824468.43835,,,
closedApp,,False,Europe/Tallinn,xhamster,1753824637.511568,,,
closedApp,,False,Europe/Tallinn,xhamster,1753824807.6448011,,,
openedApp,6.0,False,Europe/Tallinn,facebook,1753852780.563984,breathingExercise,Divertissement,2400.0
openedApp,6.0,False,Europe/Tallinn,instagram,1753853172.8036408,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,facebook,1753853341.181757,,,
dismissedAppOpening,6.0,False,Europe/Tallinn,xhamster,1753853880.769834,breathingExercise,,
openedApp,6.0,False,Europe/Tallinn,xhamster,1753854476.0689301,breathingExercise,Vérifier les likes,
closedApp,,False,Europe/Tallinn,xhamster,1753854507.8311338,,,
closedApp,,False,Europe/Tallinn,xhamster,1753854508.4921,,,
closedApp,,False,Europe/Tallinn,xhamster,1753854821.556845,,,
closedApp,,False,Europe/Tallinn,xhamster,1753855257.7735848,,,
openedApp,6.0,False,Europe/Tallinn,instagram,1753897986.4234428,breathingExercise,Publier quelque chose,
dismissedAppOpening,6.0,False,Europe/Tallinn,facebook,1753898951.8240519,breathingExercise,,
dismissedAppOpening,6.0,False,Europe/Tallinn,instagram,1753899318.972296,breathingExercise,,
openedApp,6.0,False,Europe/Tallinn,instagram,1753899341.399476,breathingExercise,Divertissement,
openedApp,6.0,False,Europe/Tallinn,microsoftTeams,1753900284.555266,askForTimeLimit,,2520.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753900452.288373,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753900485.4889,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753900524.0318642,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753900527.1116118,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753900538.7565808,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753900539.431659,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753900547.068407,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753900568.255415,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901026.539164,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901057.541708,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901113.6773539,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901126.19964,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901146.742948,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901157.6492028,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901175.341779,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901190.1295629,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901192.210732,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901209.724864,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901225.688041,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901242.3129249,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901273.7154,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901282.418007,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901296.594373,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901323.444309,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901332.551326,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901351.527512,,,
openedApp,6.0,False,Europe/Tallinn,microsoftTeams,1753901354.414892,askForTimeLimit,,2400.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901559.513969,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901574.8359442,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901610.2518039,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753901696.697051,,,
openedApp,6.0,False,Europe/Tallinn,microsoftTeams,1753901699.443087,askForTimeLimit,,2400.0
openedApp,6.0,False,Europe/Tallinn,microsoftTeams,1753901862.42558,askForTimeLimit,,2580.0
openedApp,6.0,False,Europe/Tallinn,microsoftTeams,1753902264.470909,askForTimeLimit,,2580.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753902781.6010299,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753902789.896265,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753902790.337451,,,
openedApp,6.0,False,Europe/Tallinn,microsoftTeams,1753902803.419975,askForTimeLimit,,2460.0
openedApp,6.0,False,Europe/Tallinn,facebook,1753913890.97466,breathingExercise,Divertissement,1980.0
openedApp,6.0,False,Europe/Tallinn,instagram,1753914827.9855409,breathingExercise,Divertissement,
openedApp,6.0,False,Europe/Tallinn,xhamster,1753915840.9790149,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753915889.746955,,,
closedApp,,False,Europe/Tallinn,xhamster,1753915891.261802,,,
closedApp,,False,Europe/Tallinn,xhamster,1753915891.290501,,,
closedApp,,False,Europe/Tallinn,xhamster,1753915891.303616,,,
closedApp,,False,Europe/Tallinn,xhamster,1753915903.45184,,,
openedApp,6.0,False,Europe/Tallinn,31B72A8E-533E-4F9F-BCD2-3DFD3994A68F,1753915917.724419,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,31B72A8E-533E-4F9F-BCD2-3DFD3994A68F,1753915925.490978,,,
closedApp,,False,Europe/Tallinn,31B72A8E-533E-4F9F-BCD2-3DFD3994A68F,1753915931.388695,,,
closedApp,,False,Europe/Tallinn,31B72A8E-533E-4F9F-BCD2-3DFD3994A68F,1753916012.940779,,,
closedApp,,False,Europe/Tallinn,31B72A8E-533E-4F9F-BCD2-3DFD3994A68F,1753916034.0148602,,,
openedApp,6.0,False,Europe/Tallinn,31B72A8E-533E-4F9F-BCD2-3DFD3994A68F,1753916065.868748,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,31B72A8E-533E-4F9F-BCD2-3DFD3994A68F,1753916124.043441,,,
closedApp,,False,Europe/Tallinn,31B72A8E-533E-4F9F-BCD2-3DFD3994A68F,1753916155.5677838,,,
closedApp,,False,Europe/Tallinn,31B72A8E-533E-4F9F-BCD2-3DFD3994A68F,1753916170.4832501,,,
openedApp,6.0,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1753916186.2037249,breathingExercise,Se détendre,
closedApp,,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1753916511.545042,,,
openedApp,6.0,False,Europe/Tallinn,xhamster,1753916611.789159,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753916675.376607,,,
closedApp,,False,Europe/Tallinn,xhamster,1753916756.689831,,,
closedApp,,False,Europe/Tallinn,xhamster,1753917196.656276,,,
openedApp,6.0,False,Europe/Tallinn,xhamster,1753940260.309744,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753940279.291358,,,
closedApp,,False,Europe/Tallinn,xhamster,1753940280.087156,,,
closedApp,,False,Europe/Tallinn,xhamster,1753940280.1377811,,,
closedApp,,False,Europe/Tallinn,xhamster,1753940280.1447492,,,
closedApp,,False,Europe/Tallinn,xhamster,1753940345.878562,,,
closedApp,,False,Europe/Tallinn,xhamster,1753940473.745619,,,
closedApp,,False,Europe/Tallinn,xhamster,1753941054.697513,,,
openedApp,,False,Europe/Tallinn,instagram,1753967544.568779,,,
closedApp,,False,Europe/Tallinn,instagram,1753967724.56878,,,
dismissedAppOpening,,False,Europe/Tallinn,instagram,1753967724.56878,,,
openedApp,6.0,False,Europe/Tallinn,instagram,1753967743.8194408,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,leMonde,1753987587.715242,,,
closedApp,,False,Europe/Tallinn,leMonde,1753987630.8109,,,
closedApp,,False,Europe/Tallinn,leMonde,1753987681.966572,,,
closedApp,,False,Europe/Tallinn,leMonde,1753987731.2986522,,,
closedApp,,False,Europe/Tallinn,leMonde,1753987773.109942,,,
openedApp,6.0,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753988037.396916,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753988151.280737,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753988153.162401,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753988153.6458778,,,
closedApp,,False,Europe/Tallinn,leMonde,1753988165.63971,,,
openedApp,6.0,False,Europe/Tallinn,microsoftTeams,1753988174.965488,askForTimeLimit,,2160.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753988244.95778,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753988252.997107,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753988275.068915,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753988279.2938929,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753988288.598388,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753988298.433573,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753988341.8971639,,,
openedApp,6.0,False,Europe/Tallinn,instagram,1753988846.64122,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753989772.4013782,,,
openedApp,6.0,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1753989794.357315,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1753989812.961869,,,
openedApp,6.0,False,Europe/Tallinn,microsoftTeams,1753989814.5746012,askForTimeLimit,,2460.0
openedApp,6.0,False,Europe/Tallinn,microsoftTeams,1753990004.1602402,askForTimeLimit,,2400.0
dismissedAppOpening,6.0,False,Europe/Tallinn,microsoftTeams,1753990084.758362,breathingExercise,,
openedApp,6.0,False,Europe/Tallinn,instagram,1753993930.670298,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,leMonde,1753995123.547487,,,
closedApp,,False,Europe/Tallinn,leMonde,1753995297.6104589,,,
closedApp,,False,Europe/Tallinn,leMonde,1754025361.069713,,,
closedApp,,False,Europe/Tallinn,leMonde,1754025371.9856172,,,
closedApp,,False,Europe/Tallinn,leMonde,1754025382.92409,,,
closedApp,,False,Europe/Tallinn,leMonde,1754025451.888008,,,
closedApp,,False,Europe/Tallinn,leMonde,1754025466.5674438,,,
closedApp,,False,Europe/Tallinn,leMonde,1754025497.91717,,,
closedApp,,False,Europe/Tallinn,leMonde,1754025545.5109859,,,
closedApp,,False,Europe/Tallinn,leMonde,1754025661.457008,,,
closedApp,,False,Europe/Tallinn,leMonde,1754025811.367192,,,
closedApp,,False,Europe/Tallinn,xhamster,1753995344.464095,,,
closedApp,,False,Europe/Tallinn,xhamster,1753995345.4988198,,,
closedApp,,False,Europe/Tallinn,xhamster,1753995345.567388,,,
closedApp,,False,Europe/Tallinn,xhamster,1753995345.58032,,,
closedApp,,False,Europe/Tallinn,xhamster,1753995350.321013,,,
closedApp,,False,Europe/Tallinn,xhamster,1753995829.839693,,,
closedApp,,False,Europe/Tallinn,xhamster,1753995898.062526,,,
closedApp,,False,Europe/Tallinn,xhamster,1753995936.320579,,,
closedApp,,False,Europe/Tallinn,xhamster,1753996064.7957969,,,
closedApp,,False,Europe/Tallinn,xhamster,1753996078.419919,,,
closedApp,,False,Europe/Tallinn,xhamster,1753996081.831178,,,
closedApp,,False,Europe/Tallinn,xhamster,1753997516.8677158,,,
closedApp,,False,Europe/Tallinn,xhamster,1753997746.566359,,,
openedApp,6.0,False,Europe/Tallinn,instagram,1754026047.0350451,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,leMonde,1754026618.667334,,,
closedApp,,False,Europe/Tallinn,leMonde,1754026807.399324,,,
closedApp,,False,Europe/Tallinn,xvideos,1754026854.927473,,,
closedApp,,False,Europe/Tallinn,xvideos,1754026909.7463841,,,
closedApp,,False,Europe/Tallinn,xvideos,1754027742.4560661,,,
closedApp,,False,Europe/Tallinn,xvideos,1754028740.420285,,,
closedApp,,False,Europe/Tallinn,xvideos,1754028938.1632972,,,
closedApp,,False,Europe/Tallinn,xvideos,1754029307.4771361,,,
closedApp,,False,Europe/Tallinn,xvideos,1754029336.647723,,,
closedApp,,False,Europe/Tallinn,xvideos,1754029705.258253,,,
closedApp,,False,Europe/Tallinn,xvideos,1754030500.654774,,,
closedApp,,False,Europe/Tallinn,xvideos,1754030516.056202,,,
closedApp,,False,Europe/Tallinn,xvideos,1754030778.357887,,,
closedApp,,False,Europe/Tallinn,xvideos,1754030785.3888001,,,
closedApp,,False,Europe/Tallinn,xvideos,1754030983.0976849,,,
closedApp,,False,Europe/Tallinn,xvideos,1754032230.1205258,,,
closedApp,,False,Europe/Tallinn,xvideos,1754032231.849407,,,
openedApp,6.0,False,Europe/Tallinn,instagram,1754062364.084558,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,leMonde,1754062666.822839,,,
closedApp,,False,Europe/Tallinn,leMonde,1754065567.3575358,,,
closedApp,,False,Europe/Tallinn,leMonde,1754065593.791956,,,
closedApp,,False,Europe/Tallinn,leMonde,1754065599.799313,,,
closedApp,,False,Europe/Tallinn,leMonde,1754065616.779105,,,
closedApp,,False,Europe/Tallinn,leMonde,1754065677.546912,,,
closedApp,,False,Europe/Tallinn,leMonde,1754065691.785707,,,
openedApp,6.0,False,Europe/Tallinn,instagram,1754084805.8981829,breathingExercise,Divertissement,
openedApp,6.0,False,Europe/Tallinn,instagram,1754085800.2973828,breathingExercise,Divertissement,
openedApp,6.0,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1754087109.690158,breathingExercise,Se détendre,
closedApp,,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1754087181.941574,,,
openedApp,6.0,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1754087232.408176,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1754087534.879355,,,
dismissedAppOpening,6.0,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1754090173.285029,breathingExercise,,
closedApp,,False,Europe/Tallinn,xhamster,1754091217.344034,,,
closedApp,,False,Europe/Tallinn,xhamster,1754091218.179494,,,
closedApp,,False,Europe/Tallinn,xhamster,1754091218.2142391,,,
closedApp,,False,Europe/Tallinn,xhamster,1754091218.2211828,,,
closedApp,,False,Europe/Tallinn,xhamster,1754091306.2515302,,,
closedApp,,False,Europe/Tallinn,xhamster,1754091343.088351,,,
closedApp,,False,Europe/Tallinn,xhamster,1754091368.116006,,,
closedApp,,False,Europe/Tallinn,xhamster,1754091426.271593,,,
closedApp,,False,Europe/Tallinn,xhamster,1754091551.8519979,,,
closedApp,,False,Europe/Tallinn,xhamster,1754091637.764508,,,
closedApp,,False,Europe/Tallinn,xhamster,1754091729.361208,,,
closedApp,,False,Europe/Tallinn,xhamster,1754091794.881036,,,
closedApp,,False,Europe/Tallinn,xhamster,1754091965.978205,,,
openedApp,6.0,False,Europe/Tallinn,instagram,1754118434.17763,breathingExercise,Divertissement,
openedApp,6.0,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1754119026.06885,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1754119142.388606,,,
dismissedAppOpening,6.0,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1754119552.600138,breathingExercise,,
closedApp,,False,Europe/Tallinn,xhamster,1754128103.93967,,,
closedApp,,False,Europe/Tallinn,xhamster,1754128104.779704,,,
closedApp,,False,Europe/Tallinn,xhamster,1754128104.82651,,,
closedApp,,False,Europe/Tallinn,xhamster,1754128104.8350601,,,
closedApp,,False,Europe/Tallinn,xhamster,1754128447.1566129,,,
closedApp,,False,Europe/Tallinn,xhamster,1754128542.583377,,,
closedApp,,False,Europe/Tallinn,xhamster,1754128893.5141258,,,
closedApp,,False,Europe/Tallinn,xhamster,1754128927.496252,,,
closedApp,,False,Europe/Tallinn,xhamster,1754129282.580682,,,
closedApp,,False,Europe/Tallinn,xhamster,1754129313.507389,,,
closedApp,,False,Europe/Tallinn,xhamster,1754129730.75429,,,
closedApp,,False,Europe/Tallinn,xhamster,1754129759.458805,,,
closedApp,,False,Europe/Tallinn,xhamster,1754129762.6800342,,,
openedApp,6.0,False,Europe/Tallinn,instagram,1754140418.462263,breathingExercise,Divertissement,
openedApp,6.0,False,Europe/Tallinn,instagram,1754142836.380013,breathingExercise,Divertissement,
