interventionType,purpose,timezone,isReIntervention,interventionDuration,timestamp,resolution,app
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752869494.204529,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752869735.951013,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752870239.724715,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752870594.379605,dismissedAppOpening,instagram
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752870676.393996,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752870876.5137281,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752870960.56175,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752871107.353009,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752871813.086814,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752872433.297225,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752872778.69152,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752872859.016961,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752872990.196488,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752872999.908628,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752873316.942402,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752873572.0060248,dismissedAppOpening,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752873589.605349,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752873766.049211,openedApp,instagram
breathingExercise,Message,Europe/Brussels,False,3,1752873880.322575,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752874073.7068372,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752874098.94087,openedApp,beReal
breathingExercise,,Europe/Brussels,False,3,1752874457.073443,dismissedAppOpening,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752875407.169955,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752875631.8330889,openedApp,instagram
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752876876.246351,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752877209.585917,dismissedAppOpening,instagram
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752877219.3305202,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752877663.960568,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752880926.218409,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752880987.696537,openedApp,facebook
breathingExercise,,Europe/Brussels,False,3,1752880997.389913,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752881008.599951,openedApp,beReal
breathingExercise,,Europe/Brussels,False,3,1752881151.190969,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752882538.477761,openedApp,instagram
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752883970.862066,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752884001.117858,openedApp,facebook
breathingExercise,Divertissement,Europe/Brussels,False,3,1752884041.5335531,openedApp,beReal
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752884197.2461839,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752884634.121484,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752884809.742381,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752884832.736318,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752884881.2020369,dismissedAppOpening,beReal
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752884896.28315,openedApp,beReal
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752884952.796133,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752885045.3992891,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752885124.07896,openedApp,tikTok
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752885352.656334,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752885368.809359,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752885490.779784,openedApp,tikTok
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752885576.425756,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752886156.0924501,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752888655.765946,dismissedAppOpening,instagram
breathingExercise,,Europe/Brussels,False,3,1752888683.893188,dismissedAppOpening,instagram
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752888694.012495,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752888716.515633,openedApp,beReal
breathingExercise,Rechercher des informations,Europe/Brussels,False,3,1752910420.207656,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752910478.448237,dismissedAppOpening,beReal
breathingExercise,Toilettes,Europe/Brussels,False,3,1752910492.143086,openedApp,facebook
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752911683.9779801,openedApp,instagram
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752911759.9969358,openedApp,instagram
breathingExercise,Rechercher des informations,Europe/Brussels,False,3,1752912865.5513701,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752912886.270134,dismissedAppOpening,facebook
breathingExercise,Toilettes,Europe/Brussels,False,3,1752914273.234297,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752914393.078919,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752915643.617018,openedApp,tikTok
breathingExercise,Rechercher des informations,Europe/Brussels,False,3,1752915737.866321,openedApp,tikTok
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752916129.347392,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752916229.901999,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752916278.6609,openedApp,tikTok
breathingExercise,Rechercher des informations,Europe/Brussels,False,3,1752916461.271642,openedApp,facebook
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752916497.18574,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752916597.701462,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752916626.465301,dismissedAppOpening,facebook
breathingExercise,,Europe/Brussels,False,3,1752916631.583128,dismissedAppOpening,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752916680.66028,openedApp,tikTok
breathingExercise,Rechercher des informations,Europe/Brussels,False,3,1752916991.223903,openedApp,tikTok
breathingExercise,Rechercher des informations,Europe/Brussels,False,3,1752917263.2020469,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752918779.713273,openedApp,instagram
breathingExercise,Message,Europe/Brussels,False,3,1752921062.47228,openedApp,facebook
breathingExercise,,Europe/Brussels,False,3,1752921136.4174361,dismissedAppOpening,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752921418.020667,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752926705.0167952,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752926797.591989,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752927077.1169682,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752927285.721304,dismissedAppOpening,instagram
breathingExercise,,Europe/Brussels,False,3,1752927394.888349,dismissedAppOpening,instagram
breathingExercise,,Europe/Brussels,False,3,1752927449.625596,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752927458.764118,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752927986.8095288,openedApp,instagram
breathingExercise,Rechercher des informations,Europe/Brussels,False,3,1752928547.021857,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752931151.566571,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752931209.112472,openedApp,beReal
breathingExercise,Divertissement,Europe/Brussels,False,3,1752934092.546657,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752939242.1633391,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752943785.037178,openedApp,facebook
breathingExercise,Se détendre,Europe/Brussels,False,3,1752943799.376813,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752943900.289671,dismissedAppOpening,beReal
breathingExercise,Toilettes,Europe/Brussels,False,3,1752943915.2883182,openedApp,beReal
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752944174.963153,openedApp,instagram
breathingExercise,Rechercher des informations,Europe/Brussels,False,3,1752944267.228353,openedApp,facebook
breathingExercise,,Europe/Brussels,False,3,1752944491.028512,dismissedAppOpening,facebook
breathingExercise,Rechercher des informations,Europe/Brussels,False,3,1752944502.981605,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752945393.718498,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752945410.452395,openedApp,beReal
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752945445.7611651,openedApp,tikTok
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752947909.2047482,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752948916.892641,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752949042.119637,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752950979.836739,openedApp,instagram
breathingExercise,Rechercher des informations,Europe/Brussels,False,3,1752953575.406292,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752953615.606919,openedApp,tikTok
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752954402.655247,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752954454.632174,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752954793.3979,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752955121.085174,openedApp,tikTok
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752955185.379987,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752955199.74019,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752955452.28257,openedApp,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752955670.758028,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752956534.230112,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752962128.67092,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752965174.600483,openedApp,tikTok
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752966457.892112,openedApp,tikTok
breathingExercise,Toilettes,Europe/Brussels,False,3,1752968556.140057,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752968633.073906,openedApp,instagram
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752968661.3169808,openedApp,facebook
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752968753.71259,openedApp,beReal
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752968846.9428248,openedApp,tikTok
breathingExercise,Toilettes,Europe/Brussels,False,3,1752984092.904121,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752984130.7479959,openedApp,facebook
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752995857.2250218,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752995879.008185,openedApp,tikTok
breathingExercise,Message,Europe/Brussels,False,3,1752996214.8507729,openedApp,beReal
breathingExercise,Message,Europe/Brussels,False,3,1752996330.9962401,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752997744.44244,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1753000740.422354,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1753000780.280818,dismissedAppOpening,tikTok
breathingExercise,,Europe/Brussels,False,3,1753000784.11987,dismissedAppOpening,beReal
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1753000796.606705,openedApp,youtube
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1753004741.667639,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1753005659.478685,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1753006771.756096,dismissedAppOpening,tikTok
breathingExercise,Toilettes,Europe/Brussels,False,3,1753008757.592218,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1753008999.086897,openedApp,youtube
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1753010286.143776,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1753010343.25711,openedApp,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1753013118.503161,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1753013146.475306,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1753014866.5568419,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1753016987.575015,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1753017012.0218701,openedApp,beReal
breathingExercise,,Europe/Brussels,False,3,1753017047.547925,dismissedAppOpening,tikTok
breathingExercise,Ennuyé,Europe/Brussels,False,3,1753017064.3445292,openedApp,facebook
breathingExercise,Ennuyé,Europe/Brussels,False,3,1753019900.9486132,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1753021672.67399,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1753022094.3681831,openedApp,tikTok
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1753024123.6177468,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1753024266.451772,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1753027330.199607,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1753029665.888016,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1753029714.106425,openedApp,facebook
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1753031133.6489038,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1753031417.5354462,dismissedAppOpening,tikTok
breathingExercise,Rester au courant,Europe/Brussels,False,3,1753031427.489672,openedApp,tikTok
breathingExercise,Message,Europe/Brussels,False,3,1753032337.879164,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1753032384.914195,openedApp,tikTok
breathingExercise,Toilettes,Europe/Brussels,False,3,1753033018.9006128,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1753033926.3235478,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1753034024.99967,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1753034198.9550462,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1753034209.534491,openedApp,tikTok
breathingExercise,Toilettes,Europe/Brussels,False,3,1753034236.946021,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1753035179.643192,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1753035416.8866448,openedApp,beReal
breathingExercise,Toilettes,Europe/Luxembourg,False,3,1753035918.2920408,openedApp,instagram
breathingExercise,,Europe/Luxembourg,False,3,1753035991.656163,dismissedAppOpening,instagram
breathingExercise,,Europe/Luxembourg,False,3,1753037041.899541,dismissedAppOpening,tikTok
breathingExercise,Publier quelque chose,Europe/Luxembourg,False,3,1753038347.033359,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Luxembourg,False,3,1753038464.4484239,openedApp,beReal
breathingExercise,Se détendre,Europe/Luxembourg,False,3,1753038515.155586,openedApp,instagram
breathingExercise,,Europe/Paris,False,3,1753038764.78371,dismissedAppOpening,beReal
breathingExercise,Publier quelque chose,Europe/Paris,False,3,1753038776.3474221,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Paris,False,3,1753038824.618125,openedApp,facebook
breathingExercise,Rechercher des informations,Europe/Paris,False,3,1753040181.205666,openedApp,instagram
breathingExercise,Rechercher des informations,Europe/Paris,False,3,1753040425.712659,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Paris,False,3,1753042056.07373,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Paris,False,3,1753043470.410349,openedApp,instagram
breathingExercise,Se détendre,Europe/Paris,False,3,1753044023.85047,openedApp,beReal
breathingExercise,,Europe/Paris,False,3,1753044056.3762379,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Paris,False,3,1753044708.331256,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Paris,False,3,1753045621.942724,openedApp,instagram
breathingExercise,Toilettes,Europe/Paris,False,3,1753046299.366015,openedApp,instagram
breathingExercise,,Europe/Paris,False,3,1753046509.209279,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Paris,False,3,1753046518.1388512,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Paris,False,3,1753046837.560769,openedApp,instagram
breathingExercise,Toilettes,Europe/Paris,False,3,1753047649.184688,openedApp,beReal
breathingExercise,,Europe/Paris,False,3,1753047682.2274609,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Paris,False,3,1753047695.110228,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Paris,False,3,1753050347.0003939,openedApp,instagram
breathingExercise,,Europe/Rome,False,3,1753068940.218333,dismissedAppOpening,instagram
breathingExercise,Toilettes,Europe/Rome,False,3,1753069019.056316,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,3,1753069137.876554,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,3,1753073146.915049,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,3,1753073548.162195,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,3,1753074150.348781,openedApp,instagram
breathingExercise,,Europe/Rome,False,3,1753074168.7249908,dismissedAppOpening,beReal
breathingExercise,Publier quelque chose,Europe/Rome,False,3,1753074191.894851,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Rome,False,3,1753081647.222116,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,3,1753081695.206348,openedApp,beReal
breathingExercise,Toilettes,Europe/Rome,False,3,1753082607.517218,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,3,1753082900.545845,openedApp,instagram
breathingExercise,Se détendre,Europe/Rome,False,3,1753084009.6432672,openedApp,instagram
breathingExercise,Se détendre,Europe/Rome,False,3,1753085216.4169888,openedApp,tikTok
breathingExercise,Toilettes,Europe/Rome,False,3,1753086436.117886,openedApp,beReal
breathingExercise,,Europe/Rome,False,3,1753086446.705941,dismissedAppOpening,instagram
breathingExercise,Divertissement,Europe/Rome,False,3,1753086929.08378,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,3,1753087485.708232,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Rome,False,3,1753087972.763246,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Rome,False,3,1753088479.580988,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Rome,False,3,1753088606.686895,openedApp,instagram
breathingExercise,,Europe/Rome,False,3,1753088632.7121592,dismissedAppOpening,tikTok
breathingExercise,Publier quelque chose,Europe/Rome,False,3,1753088643.627986,openedApp,tikTok
breathingExercise,Se détendre,Europe/Rome,False,3,1753089826.096362,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,3,1753089883.571682,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Rome,False,3,1753090515.2626119,openedApp,instagram
breathingExercise,Ennuyé,Europe/Rome,False,3,1753090710.206866,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,3,1753090843.797522,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,3,1753091106.718552,openedApp,instagram
breathingExercise,Impossible de s'endormir,Europe/Rome,False,3,1753091834.778116,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,3,1753093621.847642,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,3,1753095280.4659882,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,3,1753097707.618935,openedApp,facebook
breathingExercise,Publier quelque chose,Europe/Rome,False,3,1753097951.863185,openedApp,beReal
breathingExercise,Épier son coup de cœur,Europe/Rome,False,3,1753098225.2188349,openedApp,instagram
breathingExercise,Se détendre,Europe/Rome,False,3,1753105291.4366798,openedApp,beReal
breathingExercise,,Europe/Rome,False,3,1753105364.224279,dismissedAppOpening,instagram
breathingExercise,Ennuyé,Europe/Rome,False,3,1753106531.9880419,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,3,1753108048.244333,openedApp,tikTok
breathingExercise,Impossible de s'endormir,Europe/Rome,False,3,1753108286.57239,openedApp,instagram
breathingExercise,,Europe/Rome,False,3,1753108618.421558,dismissedAppOpening,tikTok
breathingExercise,Épier son coup de cœur,Europe/Rome,False,3,1753108641.0296621,openedApp,tikTok
breathingExercise,Se détendre,Europe/Rome,False,6,1753111091.0755801,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753111124.209882,openedApp,tikTok
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753113697.8155708,openedApp,instagram
breathingExercise,Impossible de s'endormir,Europe/Rome,False,6,1753115751.301306,openedApp,instagram
breathingExercise,Message,Europe/Rome,False,6,1753117333.224416,openedApp,instagram
breathingExercise,Rester au courant,Europe/Rome,False,6,1753118257.231995,openedApp,beReal
breathingExercise,Éviter / Fuir,Europe/Rome,False,6,1753118388.282206,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753118450.199448,openedApp,beReal
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753118697.896229,openedApp,beReal
breathingExercise,Se détendre,Europe/Rome,False,6,1753120139.998577,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753120508.776362,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753121277.147568,dismissedAppOpening,facebook
breathingExercise,,Europe/Rome,False,6,1753121294.487968,dismissedAppOpening,facebook
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753121651.329039,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753122665.921342,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753122735.1712232,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753123826.983437,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753124998.954279,openedApp,instagram
breathingExercise,Rester au courant,Europe/Rome,False,6,1753130484.853207,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753130839.5004048,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753131280.032105,openedApp,tikTok
breathingExercise,Divertissement,Europe/Rome,False,6,1753131443.987165,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753131481.3337522,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753131636.561778,openedApp,tikTok
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753131761.578197,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753131839.4756331,openedApp,beReal
breathingExercise,Toilettes,Europe/Rome,False,6,1753131916.961475,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753132122.162739,openedApp,tikTok
breathingExercise,,Europe/Rome,False,6,1753132234.580514,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753160448.212699,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753160560.638186,openedApp,tikTok
breathingExercise,Toilettes,Europe/Rome,False,6,1753161133.4664311,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753161425.526232,openedApp,tikTok
breathingExercise,Se détendre,Europe/Rome,False,6,1753161965.335609,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753165124.550033,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753165175.1444921,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753165341.517033,dismissedAppOpening,instagram
breathingExercise,,Europe/Rome,False,6,1753165343.869689,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753165379.068985,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753166857.646109,openedApp,beReal
breathingExercise,Toilettes,Europe/Rome,False,6,1753167010.680671,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753169461.4274402,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753169554.193486,openedApp,facebook
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753170547.133796,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753170871.620538,openedApp,beReal
breathingExercise,Se détendre,Europe/Rome,False,6,1753171619.867268,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753172936.251684,dismissedAppOpening,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753172964.116788,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753173134.891146,openedApp,instagram
breathingExercise,Se détendre,Europe/Rome,False,6,1753173222.4315572,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753173325.5215049,openedApp,beReal
breathingExercise,,Europe/Rome,False,6,1753173572.4467258,dismissedAppOpening,facebook
breathingExercise,Se détendre,Europe/Rome,False,6,1753175547.458239,openedApp,facebook
breathingExercise,Rester au courant,Europe/Rome,False,6,1753175621.941131,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753175669.830268,dismissedAppOpening,facebook
breathingExercise,Toilettes,Europe/Rome,False,6,1753175706.32273,openedApp,beReal
breathingExercise,,Europe/Rome,False,6,1753175759.356948,dismissedAppOpening,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753175785.9944491,openedApp,tikTok
breathingExercise,,Europe/Rome,False,6,1753176022.594915,dismissedAppOpening,instagram
breathingExercise,,Europe/Rome,False,6,1753178328.540128,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753178369.1494598,openedApp,instagram
breathingExercise,Se détendre,Europe/Rome,False,6,1753178899.961483,openedApp,beReal
breathingExercise,Toilettes,Europe/Rome,False,6,1753179528.3750439,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753179823.44572,dismissedAppOpening,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753180251.505317,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753180277.167105,openedApp,beReal
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753181724.999383,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753184252.366435,openedApp,instagram
breathingExercise,Éviter / Fuir,Europe/Rome,False,6,1753184287.2371101,openedApp,facebook
breathingExercise,Toilettes,Europe/Rome,False,6,1753187154.602417,openedApp,instagram
