timestamp,app,interventionDuration,timezone,isReIntervention,resolution,interventionType,purpose
1750107230.38255,whatsAppBusiness,,Europe/London,False,closedApp,,
1750107317.8706641,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750108525.403692,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750108552.252429,whatsAppBusiness,,Europe/London,False,closedApp,,
1750109246.0784302,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750109302.383946,whatsAppBusiness,,Europe/London,False,closedApp,,
1750109486.904529,whatsAppBusiness,,Europe/London,False,closedApp,,
1750109567.013691,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750109689.970098,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750114160.5963612,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750117209.9691482,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750117303.659509,whatsAppBusiness,,Europe/London,False,closedApp,,
1750118050.262748,whatsAppBusiness,,Europe/London,False,closedApp,,
1750128297.0924149,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750128301.0081248,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750128304.4663649,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750129682.954725,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750130123.0818372,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750136355.345727,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750136433.351707,whatsAppBusiness,,Europe/London,False,closedApp,,
1750136567.121208,whatsAppBusiness,,Europe/London,False,closedApp,,
1750136878.9817061,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750137694.7077541,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750138347.91241,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750138402.704673,whatsAppBusiness,,Europe/London,False,closedApp,,
1750138494.872106,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750138506.748351,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750138540.1135879,whatsAppBusiness,,Europe/London,False,closedApp,,
1750138560.836193,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750138570.9257941,mail,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750138749.169266,mail,,Europe/London,False,closedApp,,
1750141964.615392,imessage,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750141978.561065,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750142003.270144,whatsAppBusiness,,Europe/London,False,closedApp,,
1750143440.66589,whatsAppBusiness,,Europe/London,False,closedApp,,
1750143449.5698318,imessage,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750143496.472869,imessage,,Europe/London,False,closedApp,,
1750144145.374195,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750145380.7024732,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750145439.1109838,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750145436.914157,whatsAppBusiness,,Europe/London,False,closedApp,,
1750145451.356297,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750145469.915303,instagram,,Europe/London,False,closedApp,,
1750146084.482222,instagram,,Europe/London,False,closedApp,,
1750146209.424159,instagram,,Europe/London,False,closedApp,,
1750146661.5883121,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750147139.424536,whatsAppBusiness,,Europe/London,False,closedApp,,
1750147695.0883741,whatsAppBusiness,,Europe/London,False,closedApp,,
1750147811.858066,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750147839.4960089,whatsAppBusiness,,Europe/London,False,closedApp,,
1750147882.986244,whatsAppBusiness,,Europe/London,False,closedApp,,
1750147894.3280802,mail,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750150813.470096,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750151068.512917,whatsAppBusiness,,Europe/London,False,closedApp,,
1750151306.298109,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750151336.1792989,whatsAppBusiness,,Europe/London,False,closedApp,,
1750153877.787044,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750154743.028462,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750158720.6049619,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750159001.132652,whatsAppBusiness,,Europe/London,False,closedApp,,
1750159910.052753,whatsAppBusiness,,Europe/London,False,closedApp,,
1750160172.32777,whatsAppBusiness,,Europe/London,False,closedApp,,
1750160187.112673,imessage,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750160231.166054,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750162747.7693639,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750162861.949912,whatsAppBusiness,,Europe/London,False,closedApp,,
1750163574.318845,whatsAppBusiness,,Europe/London,False,closedApp,,
1750164757.919714,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750164761.325395,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750164774.1123772,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750164944.71716,whatsAppBusiness,,Europe/London,False,closedApp,,
1750165782.932545,whatsAppBusiness,,Europe/London,False,closedApp,,
1750166181.798952,whatsAppBusiness,,Europe/London,False,closedApp,,
1750166568.4386659,whatsAppBusiness,,Europe/London,False,closedApp,,
1750166575.7880049,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750169036.3755012,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750169428.2953448,whatsAppBusiness,,Europe/London,False,closedApp,,
1750169542.617416,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750172236.1142359,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750172360.119214,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750172363.644044,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750173192.0059,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750173201.9775581,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750173269.788125,whatsAppBusiness,,Europe/London,False,closedApp,,
1750184264.1291509,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750184442.511917,whatsAppBusiness,,Europe/London,False,closedApp,,
1750188769.7547169,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750188875.3065991,whatsAppBusiness,,Europe/London,False,closedApp,,
1750188884.3654141,imessage,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750188963.895031,imessage,,Europe/London,False,closedApp,,
1750188965.321278,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750188975.310539,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750189727.102231,whatsAppBusiness,,Europe/London,False,closedApp,,
1750189874.963304,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750190145.735835,whatsAppBusiness,,Europe/London,False,closedApp,,
1750190524.607481,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750190548.980149,whatsAppBusiness,,Europe/London,False,closedApp,,
1750190849.2214398,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750190963.2796268,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750191009.146445,outlook,,Europe/London,False,closedApp,,
1750191011.360602,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750191015.058854,mail,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750191743.285136,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750192050.392324,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750192571.0126371,whatsAppBusiness,,Europe/London,False,closedApp,,
1750192841.6211839,whatsAppBusiness,,Europe/London,False,closedApp,,
1750192850.376315,imessage,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750193619.701768,imessage,,Europe/London,False,closedApp,,
1750193629.8185039,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750193713.023036,whatsAppBusiness,,Europe/London,False,closedApp,,
1750194299.455322,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1750194728.21088,instagram,,Europe/London,False,closedApp,,
1750229621.587771,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750229630.956746,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750229706.715497,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750229737.616239,outlook,,Europe/London,False,closedApp,,
1750229740.6679912,mail,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750231338.705914,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750231527.0085058,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750231369.307784,whatsAppBusiness,,Europe/London,False,closedApp,,
1750233655.734757,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750233669.13905,whatsAppBusiness,,Europe/London,False,closedApp,,
1750233675.711684,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750233774.620954,whatsAppBusiness,,Europe/London,False,closedApp,,
1750233783.29508,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750233831.5278711,instagram,,Europe/London,False,closedApp,,
1750233896.0936608,instagram,,Europe/London,False,closedApp,,
1750233899.5407748,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750234645.228498,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750234798.677572,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750234800.547266,mail,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750235201.5195951,mail,3.0,Europe/London,False,openedApp,breathingExercise,Toilet
1750235245.157755,mail,,Europe/London,False,closedApp,,
1750235247.992604,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750235494.237451,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750235566.258061,whatsAppBusiness,,Europe/London,False,closedApp,,
1750235698.185951,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750236317.341821,outlook,,Europe/London,False,closedApp,,
1750236338.0280209,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750236979.769092,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1750237108.931672,instagram,,Europe/London,False,closedApp,,
1750237183.717691,instagram,,Europe/London,False,closedApp,,
1750237328.054162,instagram,,Europe/London,False,closedApp,,
1750237400.729364,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1750237472.9152908,instagram,,Europe/London,False,closedApp,,
1750237605.3307781,instagram,,Europe/London,False,closedApp,,
1750237657.727831,instagram,,Europe/London,False,closedApp,,
1750237731.216588,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1750237833.439546,instagram,,Europe/London,False,closedApp,,
1750238033.633023,instagram,,Europe/London,False,closedApp,,
1750238052.363764,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1750238083.2234159,whatsAppBusiness,,Europe/London,False,closedApp,,
1750238528.00701,whatsAppBusiness,,Europe/London,False,closedApp,,
1750238538.616499,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1750238666.951765,instagram,,Europe/London,False,closedApp,,
1750238961.9519181,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750239123.6912599,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750239339.5108361,instagram,,Europe/London,False,closedApp,,
1750239445.657928,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750239765.622253,whatsAppBusiness,,Europe/London,False,closedApp,,
1750239803.566906,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750239819.245836,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750239870.5008678,instagram,,Europe/London,False,closedApp,,
1750240035.483216,instagram,,Europe/London,False,closedApp,,
1750240048.892805,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1750240210.061929,instagram,,Europe/London,False,closedApp,,
1750240278.083284,instagram,,Europe/London,False,closedApp,,
1750240376.4505038,instagram,,Europe/London,False,closedApp,,
1750240447.655717,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1750240461.284756,instagram,,Europe/London,False,closedApp,,
1750240476.91345,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1750240537.413219,instagram,,Europe/London,False,closedApp,,
1750240941.9398232,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1750241005.391056,instagram,,Europe/London,False,closedApp,,
1750241033.431553,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750241055.160396,whatsAppBusiness,,Europe/London,False,closedApp,,
1750241074.760301,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1750241174.431288,instagram,,Europe/London,False,closedApp,,
1750241377.2702541,instagram,,Europe/London,False,closedApp,,
1750241690.362237,instagram,,Europe/London,False,closedApp,,
1750241901.5450149,instagram,,Europe/London,False,closedApp,,
1750241910.374398,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750242249.1722422,instagram,,Europe/London,False,closedApp,,
1750242257.826428,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750242359.709622,outlook,,Europe/London,False,closedApp,,
1750242369.426147,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750242382.1650891,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750242693.739524,whatsAppBusiness,,Europe/London,False,closedApp,,
1750242696.2161798,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750242777.00057,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750242780.7893019,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750243309.795913,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1750243356.0764642,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1750243370.177762,whatsAppBusiness,,Europe/London,False,closedApp,,
