isReIntervention,interventionDuration,timestamp,interventionType,resolution,timezone,app,purpose,timeIntervalUntilReIntervention
False,6.0,1750771132.364219,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750771193.017589,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750771226.616813,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1750771659.249601,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750771996.109266,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750772290.499209,breathingExercise,dismissedAppOpening,Europe/Bucharest,facebook,,
False,6.0,1750772312.854642,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750772344.1441178,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750772379.706369,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1750773863.32872,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750773991.049272,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750774447.365452,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750774510.6955938,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750774530.982843,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1750775240.5165439,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750777220.7344499,breathingExercise,openedApp,Europe/Bucharest,twitter,Message,
False,6.0,1750777291.8329492,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750777357.350834,,closedApp,Europe/Bucharest,instagram,,
False,,1750777405.646936,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750780919.926371,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1750781057.159189,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750781121.801653,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750782277.17185,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1750782345.953465,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1750782575.573069,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750786128.454259,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1750786299.295885,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750786320.32905,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1750790921.056205,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,300.0
False,,1750791222.542018,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750822323.060235,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750824193.4679852,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1750824301.4803271,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750824367.04805,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750824389.766361,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,6.0,1750824484.122025,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1750824496.678119,breathingExercise,dismissedAppOpening,Europe/Bucharest,facebook,,
False,6.0,1750824588.7705212,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1750825553.481645,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750825621.5083241,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1750825635.086667,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750825697.844758,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750828006.346039,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,6.0,1750829614.9864988,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750829752.433676,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750829930.1357532,breathingExercise,openedApp,Europe/Bucharest,whastapp,Stay In the Loop,
False,6.0,1750830088.460565,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750830230.055898,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750838761.300945,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750838868.069351,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750840723.192391,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750840803.7797952,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750840883.850528,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750842512.460516,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750845660.017253,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1750846219.1868548,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750859069.5097709,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750859147.725296,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750859166.6108,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1750862002.606359,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1750863266.080823,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750863331.53062,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750863351.032557,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750863600.743701,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750865730.0235028,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1750865877.536806,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750865917.373394,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1750865940.114131,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750866061.9503531,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,6.0,1750866152.999871,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750866215.632442,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750866499.044061,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1750866602.422265,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750866832.586946,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1750867120.382786,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750867146.512385,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750868086.1508,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750868148.432627,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750868174.245616,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750868574.669375,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750868595.9360108,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750868612.756212,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1750869518.16482,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750869584.121214,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750870450.481739,breathingExercise,dismissedAppOpening,Europe/Bucharest,facebook,,
False,6.0,1750871403.5555081,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750895764.450624,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750908634.0726562,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750908668.533976,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750908705.530313,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750908733.875217,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1750908900.114949,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1750908962.540715,,closedApp,Europe/Bucharest,instagram,,
False,,1750909089.758101,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1750909110.421802,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750909231.069566,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1750909246.308917,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750909369.095021,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750912850.160084,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750912924.319289,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750913545.143971,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1750916274.3091578,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1750916459.969967,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750923566.472523,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1750930213.715681,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750930562.027462,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750931679.088386,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750939349.018162,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750939487.245665,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750943454.453717,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750943519.652838,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750947355.384653,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750947385.2886791,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750947845.7114348,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1750948048.948416,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750948878.6625628,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750952612.273161,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750952661.75437,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750952733.4110122,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750953488.675994,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750954402.723678,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750954435.8371038,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750955495.760899,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1750956221.132434,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750956298.881418,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750959723.5741549,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1750959773.516973,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750960478.385071,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1750961373.5473042,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750963721.0511599,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750963854.60765,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1750963895.5531921,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750967685.747662,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750967812.4422178,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1750967827.863327,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1750967948.11442,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750968564.52066,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1750968605.558321,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1750968791.4453049,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1750999145.8598871,breathingExercise,openedApp,Europe/Bucharest,twitter,Message,
False,6.0,1751001032.226037,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751001166.228356,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751003578.728478,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751005008.055119,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751005076.3194861,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751005094.514112,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,300.0
False,,1751005394.441108,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751006578.836854,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751006764.7657142,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751007253.041296,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751007675.082659,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751009797.2773461,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751009865.582453,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751010969.635324,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751011095.381628,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751011113.1169848,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751011175.2741861,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751011494.835953,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751014692.198296,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751018703.6149058,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751019192.254125,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751019372.703442,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,6.0,1751019801.905503,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751020572.053282,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751020604.5831819,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,120.0
False,,1751020641.3678908,,closedApp,Europe/Bucharest,instagram,,
False,,1751020733.562365,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751020756.983012,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,60.0
False,,1751020819.9859,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751020936.039617,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751020956.141504,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751021202.571778,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751021268.019429,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751021836.6025019,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751021903.050051,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751023250.092856,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751023691.854105,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,,1751023831.72687,journaling,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751024118.5937219,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751024180.99886,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751024227.2617059,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751026068.3550649,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751026113.458365,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751026180.1775088,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751030339.6993198,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751030410.69902,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751030607.996177,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751033524.019827,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751037730.886632,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751037858.51476,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751037898.416147,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,300.0
False,,1751038064.9594622,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751038600.410003,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751038676.176118,breathingExercise,openedApp,Europe/Bucharest,instagram,Stalk crush,60.0
False,6.0,1751038726.358185,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751039125.013836,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751039182.408879,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751039224.598322,,closedApp,Europe/Bucharest,instagram,,
False,,1751039240.693581,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751039993.907071,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751040014.5632749,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751047951.0903358,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,300.0
False,,1751048076.242783,,closedApp,Europe/Bucharest,instagram,,
False,,1751048980.905736,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751048999.173584,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751049489.9958692,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751049926.16137,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751050756.0750809,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751052092.1515322,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751052104.899234,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751059081.363014,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751059130.222746,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751059350.421807,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,120.0
False,,1751059448.206059,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751064346.4857612,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751069758.603117,breathingExercise,openedApp,Europe/Bucharest,twitter,Check likes,
False,6.0,1751070331.1747398,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751070385.808364,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751071621.063188,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751071684.849297,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751093077.8884969,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,,1751093239.050324,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751093254.063945,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751093375.160718,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751093393.4549441,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751093513.902525,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751098752.6808128,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751113037.619533,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751118996.641776,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751119120.9139209,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751119538.131222,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751119666.958365,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751119684.4944859,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,300.0
False,,1751119712.03235,,closedApp,Europe/Bucharest,instagram,,
False,,1751119774.739265,,closedApp,Europe/Bucharest,instagram,,
False,,1751119993.046335,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751120012.613075,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,300.0
False,,1751120126.871501,,closedApp,Europe/Bucharest,instagram,,
False,,1751120168.8815222,,closedApp,Europe/Bucharest,instagram,,
False,,1751120375.7617788,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751122127.990098,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751122273.311267,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751122684.108698,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,60.0
False,,1751122756.5663729,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751122773.052515,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751125105.572222,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751125200.8401132,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,6.0,1751125332.505322,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751125845.238563,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751126093.5253,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751126112.776871,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751126231.629215,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751126246.452028,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,300.0
False,,1751126419.330737,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751126749.619553,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751126802.956425,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751135455.063101,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,180.0
False,,1751135509.419403,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751137581.126015,breathingExercise,openedApp,Europe/Bucharest,twitter,Message,
False,6.0,1751142044.9450722,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751142165.6118932,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751142188.809874,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751144548.825516,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751144794.0091848,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751144810.960062,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751144898.1826391,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751147592.6692982,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751147715.372466,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751147749.3681169,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751147831.930142,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751152465.426477,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751152487.266238,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751152578.0872521,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751152984.94032,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751153024.139755,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751153269.996642,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751153287.629626,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,660.0
False,,1751153950.913484,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751153969.262958,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,1440.0
False,,1751155620.300291,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751155633.273324,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,,1751155995.396339,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751179618.502914,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751179683.646941,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751184207.6695251,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751184246.991698,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751184430.382366,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751184453.4183831,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,300.0
False,,1751184757.117007,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751184773.929556,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751184957.379127,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751184972.716254,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,120.0
False,,1751185096.7791982,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751185111.9021358,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,240.0
False,,1751185352.76022,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751185400.299405,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751188988.6568542,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751189196.228935,,closedApp,Europe/Bucharest,instagram,,
False,,1751191363.816859,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751191398.7336578,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751192442.760944,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,,1751192655.806673,journaling,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751192677.1276379,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751195403.9952102,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751212491.643152,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751212617.7828388,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751212736.908698,breathingExercise,openedApp,Europe/Bucharest,instagram,Post something,240.0
False,,1751212823.935327,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751213011.540163,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,360.0
False,,1751213035.801076,,closedApp,Europe/Bucharest,instagram,,
False,,1751213182.18993,,closedApp,Europe/Bucharest,instagram,,
False,,1751214020.55372,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751214040.9199271,breathingExercise,openedApp,Europe/Bucharest,facebook,Post something,
False,6.0,1751214424.672555,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751215029.307627,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751215275.9130092,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751215297.0557609,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751215563.552195,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,300.0
False,,1751215667.8804421,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751215938.273251,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1751217102.7372231,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751217287.011354,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751217301.955332,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751217415.7785668,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751228387.488017,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751228421.051655,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751232000.6923618,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751232127.369802,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751256941.24233,breathingExercise,openedApp,Europe/Bucharest,twitter,Entertainment,
False,6.0,1751257631.6629639,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751257756.747254,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751257770.544884,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751257820.427676,,closedApp,Europe/Bucharest,instagram,,
