participant_id,condition,phase,study_week,attempted,dismissed,executed,delay_type,delay_secs
322552C9-E69F-45D6-8230-3AFC8ED235D4,ACC,phase2,5,150,64,86,C,10
322552C9-E69F-45D6-8230-3AFC8ED235D4,ACC,phase2,6,64,21,43,C,10
328128C2-6F77-4119-B081-B8D194BB4006,ABC,phase2,1,74,9,65,A,3
328128C2-6F77-4119-B081-B8D194BB4006,ABC,phase2,2,97,9,88,A,3
328128C2-6F77-4119-B081-B8D194BB4006,ABC,phase2,3,102,18,84,B,6
328128C2-6F77-4119-B081-B8D194BB4006,ABC,phase2,4,50,4,46,B,6
328128C2-6F77-4119-B081-B8D194BB4006,ABC,phase2,5,67,9,58,C,10
328128C2-6F77-4119-B081-B8D194BB4006,ABC,phase2,6,29,4,25,C,10
3285F425-E097-4B1D-A135-1791763B53F8,BCC,phase2,1,663,478,185,B,6
3285F425-E097-4B1D-A135-1791763B53F8,BCC,phase2,2,467,114,353,B,6
3285F425-E097-4B1D-A135-1791763B53F8,BCC,phase2,3,467,166,301,C,10
3285F425-E097-4B1D-A135-1791763B53F8,BCC,phase2,4,148,52,96,C,10
32F60A23-9481-429D-8763-0AD45DE1974F,BCC,phase2,1,213,68,145,B,6
32F60A23-9481-429D-8763-0AD45DE1974F,BCC,phase2,2,199,75,124,B,6
32F60A23-9481-429D-8763-0AD45DE1974F,BCC,phase2,3,175,58,117,C,10
32F60A23-9481-429D-8763-0AD45DE1974F,BCC,phase2,4,154,73,81,C,10
32F60A23-9481-429D-8763-0AD45DE1974F,BCC,phase2,5,71,30,41,C,10
3322A3E8-8C47-406F-98E2-610DC6C7E0EC,CCC,phase1,1,1,1,0,C,10
33350C0A-ABC1-45A4-8798-9A4DAF1C48FE,ACC,phase1,1,168,62,106,A,3
33350C0A-ABC1-45A4-8798-9A4DAF1C48FE,ACC,phase1,2,91,19,72,A,3
33350C0A-ABC1-45A4-8798-9A4DAF1C48FE,ACC,phase1,3,3,1,2,C,10
33350C0A-ABC1-45A4-8798-9A4DAF1C48FE,ACC,phase1,4,63,34,29,C,10
33350C0A-ABC1-45A4-8798-9A4DAF1C48FE,ACC,phase1,5,67,42,25,C,10
33350C0A-ABC1-45A4-8798-9A4DAF1C48FE,ACC,phase1,6,109,58,51,C,10
333C22D8-99BB-4E30-B1C5-EDE0604D05B9,BCC,phase2,1,123,16,107,B,6
333C22D8-99BB-4E30-B1C5-EDE0604D05B9,BCC,phase2,2,138,27,111,B,6
333C22D8-99BB-4E30-B1C5-EDE0604D05B9,BCC,phase2,3,36,9,27,C,10
33432CFC-6BED-46C0-89E7-548C2E5AFA95,ACC,phase2,1,119,78,41,A,3
33432CFC-6BED-46C0-89E7-548C2E5AFA95,ACC,phase2,2,112,32,80,A,3
33432CFC-6BED-46C0-89E7-548C2E5AFA95,ACC,phase2,3,37,13,24,C,10
33432CFC-6BED-46C0-89E7-548C2E5AFA95,ACC,phase2,4,75,22,53,C,10
33432CFC-6BED-46C0-89E7-548C2E5AFA95,ACC,phase2,5,8,3,5,C,10
3352E773-8AFF-4FA6-BA0F-2DD12276AC8B,ACC,phase2,1,1,1,0,A,3
33B22FDB-ED65-428C-880F-00D4A0E685B3,CCC,phase2,1,267,213,54,C,10
33B22FDB-ED65-428C-880F-00D4A0E685B3,CCC,phase2,2,155,88,67,C,10
33B22FDB-ED65-428C-880F-00D4A0E685B3,CCC,phase2,3,81,14,67,C,10
33B22FDB-ED65-428C-880F-00D4A0E685B3,CCC,phase2,4,90,16,74,C,10
33B22FDB-ED65-428C-880F-00D4A0E685B3,CCC,phase2,5,77,16,61,C,10
33B22FDB-ED65-428C-880F-00D4A0E685B3,CCC,phase2,6,46,8,38,C,10
33E58243-CE87-419B-AC9F-D1949F226729,ACC,phase2,1,20,13,7,A,3
341365C4-6B3C-43FB-9A61-9ADB79F89987,CCC,phase2,1,54,21,33,C,10
341365C4-6B3C-43FB-9A61-9ADB79F89987,CCC,phase2,2,15,2,13,C,10
341365C4-6B3C-43FB-9A61-9ADB79F89987,CCC,phase2,3,40,9,31,C,10
341DD416-EE34-4DEB-9CED-2AF540BD7F2D,BCC,phase2,1,1,1,0,B,6
342051BF-25EC-4276-BE6C-9D89EA8381EC,CCC,phase1,1,1,0,1,C,10
3442CA8B-F0B8-45E0-96A6-034EE2DF0CF6,ABC,phase2,1,90,70,20,A,3
3442CA8B-F0B8-45E0-96A6-034EE2DF0CF6,ABC,phase2,2,50,26,24,A,3
3442CA8B-F0B8-45E0-96A6-034EE2DF0CF6,ABC,phase2,3,70,49,21,B,6
3442CA8B-F0B8-45E0-96A6-034EE2DF0CF6,ABC,phase2,4,65,50,15,B,6
3442CA8B-F0B8-45E0-96A6-034EE2DF0CF6,ABC,phase2,5,31,19,12,C,10
3442CA8B-F0B8-45E0-96A6-034EE2DF0CF6,ABC,phase2,6,48,22,26,C,10
34531CFB-8F66-48B0-8D98-4B1A7DE3C10D,BCC,phase1,1,215,46,169,B,6
34531CFB-8F66-48B0-8D98-4B1A7DE3C10D,BCC,phase1,2,143,17,126,B,6
34531CFB-8F66-48B0-8D98-4B1A7DE3C10D,BCC,phase1,3,190,36,154,C,10
34531CFB-8F66-48B0-8D98-4B1A7DE3C10D,BCC,phase1,4,137,22,115,C,10
34531CFB-8F66-48B0-8D98-4B1A7DE3C10D,BCC,phase1,5,116,19,97,C,10
34531CFB-8F66-48B0-8D98-4B1A7DE3C10D,BCC,phase1,6,156,26,130,C,10
3454623D-96AA-4A0A-B439-D4920FF79B03,ACC,phase2,1,8,3,5,A,3
3454623D-96AA-4A0A-B439-D4920FF79B03,ACC,phase2,2,16,4,12,A,3
3454623D-96AA-4A0A-B439-D4920FF79B03,ACC,phase2,3,2,0,2,C,10
3454623D-96AA-4A0A-B439-D4920FF79B03,ACC,phase2,4,6,2,4,C,10
3454623D-96AA-4A0A-B439-D4920FF79B03,ACC,phase2,5,10,2,8,C,10
3454623D-96AA-4A0A-B439-D4920FF79B03,ACC,phase2,6,1,1,0,C,10
34711BB8-101B-4982-91D6-3B7255B0C18D,BCC,phase1,1,59,15,44,B,6
34711BB8-101B-4982-91D6-3B7255B0C18D,BCC,phase1,2,26,6,20,B,6
34711BB8-101B-4982-91D6-3B7255B0C18D,BCC,phase1,3,35,12,23,C,10
34711BB8-101B-4982-91D6-3B7255B0C18D,BCC,phase1,4,12,0,12,C,10
3472E0FA-CC66-4EED-89AD-BC023E3A7F4A,CCC,phase1,1,131,74,57,C,10
3472E0FA-CC66-4EED-89AD-BC023E3A7F4A,CCC,phase1,2,73,34,39,C,10
3472E0FA-CC66-4EED-89AD-BC023E3A7F4A,CCC,phase1,3,97,53,44,C,10
3472E0FA-CC66-4EED-89AD-BC023E3A7F4A,CCC,phase1,4,65,21,44,C,10
3472E0FA-CC66-4EED-89AD-BC023E3A7F4A,CCC,phase1,5,54,14,40,C,10
3472E0FA-CC66-4EED-89AD-BC023E3A7F4A,CCC,phase1,6,70,17,53,C,10
34FE51C2-FC71-4FEB-BEFE-FA825311373D,BCC,phase2,1,361,103,258,B,6
34FE51C2-FC71-4FEB-BEFE-FA825311373D,BCC,phase2,2,267,45,222,B,6
34FE51C2-FC71-4FEB-BEFE-FA825311373D,BCC,phase2,3,210,63,147,C,10
34FE51C2-FC71-4FEB-BEFE-FA825311373D,BCC,phase2,4,123,23,100,C,10
34FE51C2-FC71-4FEB-BEFE-FA825311373D,BCC,phase2,5,71,6,65,C,10
351F1537-E343-4BC5-A3C8-F2A1D13AE386,CCC,phase1,1,417,121,296,C,10
351F1537-E343-4BC5-A3C8-F2A1D13AE386,CCC,phase1,2,341,49,292,C,10
351F1537-E343-4BC5-A3C8-F2A1D13AE386,CCC,phase1,3,395,68,327,C,10
351F1537-E343-4BC5-A3C8-F2A1D13AE386,CCC,phase1,4,428,65,363,C,10
351F1537-E343-4BC5-A3C8-F2A1D13AE386,CCC,phase1,5,364,48,316,C,10
351F1537-E343-4BC5-A3C8-F2A1D13AE386,CCC,phase1,6,325,65,260,C,10
354A35BB-1EB0-4913-BF96-73238B0A13C8,ABC,phase2,1,27,5,22,A,3
354FCFF2-2085-4F55-891D-F03A6054FA0A,BCC,phase2,1,6,2,4,B,6
35A8F1C0-3FE7-4F44-BAF0-8D4AA3C0FF55,ABC,phase2,1,59,6,53,A,3
35A8F1C0-3FE7-4F44-BAF0-8D4AA3C0FF55,ABC,phase2,2,69,5,64,A,3
35A8F1C0-3FE7-4F44-BAF0-8D4AA3C0FF55,ABC,phase2,3,18,2,16,B,6
35B88BEF-07DB-450B-A99A-204E4B000055,BCC,phase2,1,356,243,113,B,6
35B88BEF-07DB-450B-A99A-204E4B000055,BCC,phase2,2,240,128,112,B,6
35B88BEF-07DB-450B-A99A-204E4B000055,BCC,phase2,3,21,4,17,C,10
35E9CEAD-14F1-453C-AD77-09DB1EADFB5C,ACC,phase2,1,105,15,90,A,3
35E9CEAD-14F1-453C-AD77-09DB1EADFB5C,ACC,phase2,2,15,2,13,A,3
35FF53BA-951A-4C1E-96D1-141DF91BAA49,BCC,phase2,1,112,31,81,B,6
35FF53BA-951A-4C1E-96D1-141DF91BAA49,BCC,phase2,2,150,35,115,B,6
35FF53BA-951A-4C1E-96D1-141DF91BAA49,BCC,phase2,3,106,23,83,C,10
35FF53BA-951A-4C1E-96D1-141DF91BAA49,BCC,phase2,4,15,2,13,C,10
36326542-8129-4DA7-92CD-9CD8971F6CE8,ABC,phase2,1,39,8,31,A,3
3649BCD2-0F59-41BD-BB58-BA6785C4F281,ACC,phase2,1,619,364,255,A,3
36A90AFB-69CC-4943-877C-7C1455B8A52F,CCC,phase1,1,2,2,0,C,10
36AC7094-A782-40C4-AC77-8A3CEEA21CAB,ABC,phase1,1,106,12,94,A,3
36AC7094-A782-40C4-AC77-8A3CEEA21CAB,ABC,phase1,2,0,0,0,A,3
36AC7094-A782-40C4-AC77-8A3CEEA21CAB,ABC,phase1,3,0,0,0,B,6
36AC7094-A782-40C4-AC77-8A3CEEA21CAB,ABC,phase1,4,29,14,15,B,6
36C86988-813D-433D-BF85-3F866186CC1E,ACC,phase2,1,151,11,140,A,3
36C86988-813D-433D-BF85-3F866186CC1E,ACC,phase2,2,72,2,70,A,3
36C86988-813D-433D-BF85-3F866186CC1E,ACC,phase2,3,31,6,25,C,10
36D0EE39-C23A-423B-8C48-D25690F62819,BCC,phase2,1,65,33,32,B,6
36D0EE39-C23A-423B-8C48-D25690F62819,BCC,phase2,2,47,20,27,B,6
36D0EE39-C23A-423B-8C48-D25690F62819,BCC,phase2,3,20,7,13,C,10
3709F8E7-95E1-47F0-A95A-59BA1191818E,CCC,phase1,1,1,1,0,C,10
370C89A7-1791-4E7B-8297-943107CCE87D,CCC,phase2,1,1,0,1,C,10
375B165B-A589-48EC-87A6-7DF82D8CCF78,CCC,phase1,1,130,42,88,C,10
375B165B-A589-48EC-87A6-7DF82D8CCF78,CCC,phase1,2,197,32,165,C,10
375B165B-A589-48EC-87A6-7DF82D8CCF78,CCC,phase1,3,86,10,76,C,10
375B165B-A589-48EC-87A6-7DF82D8CCF78,CCC,phase1,4,70,17,53,C,10
375B165B-A589-48EC-87A6-7DF82D8CCF78,CCC,phase1,5,94,28,66,C,10
375B165B-A589-48EC-87A6-7DF82D8CCF78,CCC,phase1,6,88,20,68,C,10
378713A7-681B-41CF-9CC6-C3DD6937A866,BCC,phase1,1,1,1,0,B,6
37894E2C-1668-4161-80B9-0826BBAEC2E1,CCC,phase1,1,1,0,1,C,10
37914A14-ACEA-439B-B163-3A88EEFF67AA,CCC,phase1,1,185,160,25,C,10
37929737-637B-46AC-8C99-B9745BAF1B32,CCC,phase2,1,55,14,41,C,10
37929737-637B-46AC-8C99-B9745BAF1B32,CCC,phase2,2,22,5,17,C,10
37929737-637B-46AC-8C99-B9745BAF1B32,CCC,phase2,3,64,17,47,C,10
37929737-637B-46AC-8C99-B9745BAF1B32,CCC,phase2,4,56,16,40,C,10
379B6E72-E707-4BB1-A2ED-D9A2FA89B0E5,CCC,phase1,1,29,9,20,C,10
379B6E72-E707-4BB1-A2ED-D9A2FA89B0E5,CCC,phase1,2,54,20,34,C,10
379B6E72-E707-4BB1-A2ED-D9A2FA89B0E5,CCC,phase1,3,44,17,27,C,10
379B6E72-E707-4BB1-A2ED-D9A2FA89B0E5,CCC,phase1,4,64,13,51,C,10
379B6E72-E707-4BB1-A2ED-D9A2FA89B0E5,CCC,phase1,5,35,13,22,C,10
379B6E72-E707-4BB1-A2ED-D9A2FA89B0E5,CCC,phase1,6,44,12,32,C,10
379C8858-7419-4E30-9A67-3EE523989C8F,ACC,phase2,1,1,1,0,A,3
37AE9FF0-D634-408D-B18A-A41B8F088982,ABC,phase1,1,365,97,268,A,3
37AE9FF0-D634-408D-B18A-A41B8F088982,ABC,phase1,2,339,90,249,A,3
37AE9FF0-D634-408D-B18A-A41B8F088982,ABC,phase1,3,245,91,154,B,6
37AE9FF0-D634-408D-B18A-A41B8F088982,ABC,phase1,4,133,46,87,B,6
37AE9FF0-D634-408D-B18A-A41B8F088982,ABC,phase1,5,196,46,150,C,10
37AE9FF0-D634-408D-B18A-A41B8F088982,ABC,phase1,6,167,25,142,C,10
37F22EA8-490E-4EB8-BA0B-C5FA90A1692E,CCC,phase2,1,1,1,0,C,10
37F7A615-BC44-4F32-8354-58CE5E99BA87,ABC,phase1,1,78,37,41,A,3
37F7A615-BC44-4F32-8354-58CE5E99BA87,ABC,phase1,2,83,42,41,A,3
37F7A615-BC44-4F32-8354-58CE5E99BA87,ABC,phase1,3,90,32,58,B,6
37F7A615-BC44-4F32-8354-58CE5E99BA87,ABC,phase1,4,88,31,57,B,6
37F7A615-BC44-4F32-8354-58CE5E99BA87,ABC,phase1,5,87,30,57,C,10
37F7A615-BC44-4F32-8354-58CE5E99BA87,ABC,phase1,6,64,21,43,C,10
38483A33-B46D-4945-A56E-092A48E0E6AE,BCC,phase2,1,24,9,15,B,6
38BC2EC6-3D2D-4FA9-92B8-5D578A24657E,BCC,phase1,1,1,0,1,B,6
38F3E3EE-6BB4-4CD8-B9EC-15F630B1F2F9,BCC,phase2,1,55,10,45,B,6
38F3E3EE-6BB4-4CD8-B9EC-15F630B1F2F9,BCC,phase2,2,28,3,25,B,6
38F3E3EE-6BB4-4CD8-B9EC-15F630B1F2F9,BCC,phase2,3,41,8,33,C,10
38F3E3EE-6BB4-4CD8-B9EC-15F630B1F2F9,BCC,phase2,4,35,8,27,C,10
38F3E3EE-6BB4-4CD8-B9EC-15F630B1F2F9,BCC,phase2,5,15,2,13,C,10
38F3E3EE-6BB4-4CD8-B9EC-15F630B1F2F9,BCC,phase2,6,13,4,9,C,10
38F9D9A9-6B6A-49C3-8B00-35C1E79E7EE3,ABC,phase2,1,5,3,2,A,3
39173485-BF47-413D-A8C4-CCB1762E45D0,ACC,phase1,1,48,8,40,A,3
39173485-BF47-413D-A8C4-CCB1762E45D0,ACC,phase1,2,32,3,29,A,3
39173485-BF47-413D-A8C4-CCB1762E45D0,ACC,phase1,3,34,9,25,C,10
39173485-BF47-413D-A8C4-CCB1762E45D0,ACC,phase1,4,44,8,36,C,10
39173485-BF47-413D-A8C4-CCB1762E45D0,ACC,phase1,5,17,2,15,C,10
39173485-BF47-413D-A8C4-CCB1762E45D0,ACC,phase1,6,12,2,10,C,10
394091C6-B09C-4E83-B29F-945A9267A140,CCC,phase2,1,12,8,4,C,10
394091C6-B09C-4E83-B29F-945A9267A140,CCC,phase2,2,5,0,5,C,10
394091C6-B09C-4E83-B29F-945A9267A140,CCC,phase2,3,6,1,5,C,10
394E3A05-7C69-4B7C-9929-27D1D9C998B5,ABC,phase2,1,1,1,0,A,3
3967DF1E-D8C2-474E-924F-9F7CA7837EC5,CCC,phase2,1,17,5,12,C,10
3967DF1E-D8C2-474E-924F-9F7CA7837EC5,CCC,phase2,2,13,3,10,C,10
3967DF1E-D8C2-474E-924F-9F7CA7837EC5,CCC,phase2,3,14,1,13,C,10
3967DF1E-D8C2-474E-924F-9F7CA7837EC5,CCC,phase2,4,11,1,10,C,10
39A836A5-59A5-41FF-9CF9-7D3C49031C24,ACC,phase1,1,119,42,77,A,3
39A836A5-59A5-41FF-9CF9-7D3C49031C24,ACC,phase1,2,99,21,78,A,3
39A836A5-59A5-41FF-9CF9-7D3C49031C24,ACC,phase1,3,77,21,56,C,10
39A836A5-59A5-41FF-9CF9-7D3C49031C24,ACC,phase1,4,76,14,62,C,10
39A836A5-59A5-41FF-9CF9-7D3C49031C24,ACC,phase1,5,65,11,54,C,10
39A836A5-59A5-41FF-9CF9-7D3C49031C24,ACC,phase1,6,52,7,45,C,10
39DB0619-8DC9-4DFB-84E7-EF31902AD71C,CCC,phase2,1,130,54,76,C,10
39DB0619-8DC9-4DFB-84E7-EF31902AD71C,CCC,phase2,2,144,35,109,C,10
39DB0619-8DC9-4DFB-84E7-EF31902AD71C,CCC,phase2,3,99,19,80,C,10
39DB0619-8DC9-4DFB-84E7-EF31902AD71C,CCC,phase2,4,100,28,72,C,10
39DB0619-8DC9-4DFB-84E7-EF31902AD71C,CCC,phase2,5,77,17,60,C,10
39DB0619-8DC9-4DFB-84E7-EF31902AD71C,CCC,phase2,6,50,6,44,C,10
39EF3BB5-704F-4682-A888-81257DD00A24,ACC,phase2,1,143,31,112,A,3
39EF3BB5-704F-4682-A888-81257DD00A24,ACC,phase2,2,101,27,74,A,3
39EF3BB5-704F-4682-A888-81257DD00A24,ACC,phase2,3,62,17,45,C,10
39EF3BB5-704F-4682-A888-81257DD00A24,ACC,phase2,4,74,12,62,C,10
39EF3BB5-704F-4682-A888-81257DD00A24,ACC,phase2,5,71,18,53,C,10
39EF3BB5-704F-4682-A888-81257DD00A24,ACC,phase2,6,61,14,47,C,10
3A01311E-F6D9-4CFC-851E-0CBBA42565C1,ABC,phase1,1,257,45,212,A,3
3A3C5D0E-FB8F-4BCA-88AB-0E13A91214FB,ABC,phase2,1,271,61,210,A,3
3A3C5D0E-FB8F-4BCA-88AB-0E13A91214FB,ABC,phase2,2,217,43,174,A,3
3A3C5D0E-FB8F-4BCA-88AB-0E13A91214FB,ABC,phase2,3,239,42,197,B,6
3A3C5D0E-FB8F-4BCA-88AB-0E13A91214FB,ABC,phase2,4,149,27,122,B,6
3A6A1F9F-11E3-4028-B88F-068F3468CEF7,ACC,phase2,1,54,25,29,A,3
3A6A1F9F-11E3-4028-B88F-068F3468CEF7,ACC,phase2,2,32,8,24,A,3
3A6A1F9F-11E3-4028-B88F-068F3468CEF7,ACC,phase2,3,69,18,51,C,10
3A6A1F9F-11E3-4028-B88F-068F3468CEF7,ACC,phase2,4,54,10,44,C,10
3A6A1F9F-11E3-4028-B88F-068F3468CEF7,ACC,phase2,5,23,7,16,C,10
3A7212C6-0EC6-4D2B-AEA7-C5591BE33E2E,ACC,phase2,1,254,95,159,A,3
3A7212C6-0EC6-4D2B-AEA7-C5591BE33E2E,ACC,phase2,2,197,59,138,A,3
3A7212C6-0EC6-4D2B-AEA7-C5591BE33E2E,ACC,phase2,3,173,53,120,C,10
3A7212C6-0EC6-4D2B-AEA7-C5591BE33E2E,ACC,phase2,4,118,22,96,C,10
3ABC6F75-5AD0-49A6-AB7C-A5EBBFC302F6,CCC,phase2,1,19,4,15,C,10
3ABC6F75-5AD0-49A6-AB7C-A5EBBFC302F6,CCC,phase2,2,94,35,59,C,10
3ABC6F75-5AD0-49A6-AB7C-A5EBBFC302F6,CCC,phase2,3,64,15,49,C,10
3ABC6F75-5AD0-49A6-AB7C-A5EBBFC302F6,CCC,phase2,4,103,29,74,C,10
3ABC6F75-5AD0-49A6-AB7C-A5EBBFC302F6,CCC,phase2,5,72,16,56,C,10
3ABC6F75-5AD0-49A6-AB7C-A5EBBFC302F6,CCC,phase2,6,72,22,50,C,10
3B0EE149-9FBB-4732-BF31-83F2229C7B4D,ABC,phase2,1,88,21,67,A,3
3B14EB90-C712-40F3-A037-2C7F8BC98AB2,CCC,phase2,1,35,13,22,C,10
3B14EB90-C712-40F3-A037-2C7F8BC98AB2,CCC,phase2,2,40,11,29,C,10
3B14EB90-C712-40F3-A037-2C7F8BC98AB2,CCC,phase2,3,10,3,7,C,10
3B1E9452-4DC3-4B74-B71C-0620A081358B,ABC,phase2,1,194,59,135,A,3
3B1E9452-4DC3-4B74-B71C-0620A081358B,ABC,phase2,2,163,54,109,A,3
3B1E9452-4DC3-4B74-B71C-0620A081358B,ABC,phase2,3,115,18,97,B,6
3B1EDEF7-F7AB-41B5-801B-783822C66F66,CCC,phase2,1,172,33,139,C,10
3B1EDEF7-F7AB-41B5-801B-783822C66F66,CCC,phase2,2,183,36,147,C,10
3B1EDEF7-F7AB-41B5-801B-783822C66F66,CCC,phase2,3,275,51,224,C,10
3B1EDEF7-F7AB-41B5-801B-783822C66F66,CCC,phase2,4,287,47,240,C,10
3B1EDEF7-F7AB-41B5-801B-783822C66F66,CCC,phase2,5,290,40,250,C,10
3B1EDEF7-F7AB-41B5-801B-783822C66F66,CCC,phase2,6,55,7,48,C,10
3BF210A8-89C3-4185-ACC7-05F0C73D0BEE,CCC,phase2,1,17,8,9,C,10
3BF8986A-02DB-49FF-B300-910DA5F776DC,ABC,phase1,1,187,68,119,A,3
3BF8986A-02DB-49FF-B300-910DA5F776DC,ABC,phase1,2,131,40,91,A,3
3BF8986A-02DB-49FF-B300-910DA5F776DC,ABC,phase1,3,26,4,22,B,6
3C2C37F2-95B1-431C-BA27-3A3A0E2065C3,BCC,phase2,1,100,29,71,B,6
3C2C37F2-95B1-431C-BA27-3A3A0E2065C3,BCC,phase2,2,78,16,62,B,6
3C2C37F2-95B1-431C-BA27-3A3A0E2065C3,BCC,phase2,3,86,22,64,C,10
3C2C37F2-95B1-431C-BA27-3A3A0E2065C3,BCC,phase2,4,100,21,79,C,10
3C2C37F2-95B1-431C-BA27-3A3A0E2065C3,BCC,phase2,5,66,17,49,C,10
3C33A141-CFCB-451C-A48D-9AA0FAAA314B,ACC,phase1,1,29,1,28,A,3
3C3F26DC-B48E-4CEF-ADF0-274313F04531,BCC,phase2,1,84,27,57,B,6
3C3F26DC-B48E-4CEF-ADF0-274313F04531,BCC,phase2,2,134,19,115,B,6
3C3F26DC-B48E-4CEF-ADF0-274313F04531,BCC,phase2,3,0,0,0,C,10
3C3F26DC-B48E-4CEF-ADF0-274313F04531,BCC,phase2,4,5,5,0,C,10
3C3F26DC-B48E-4CEF-ADF0-274313F04531,BCC,phase2,5,55,17,38,C,10
3C430345-E130-4283-8F98-EDCE06136F31,ACC,phase2,1,29,13,16,A,3
3C430345-E130-4283-8F98-EDCE06136F31,ACC,phase2,2,13,12,1,A,3
3C430345-E130-4283-8F98-EDCE06136F31,ACC,phase2,3,6,6,0,C,10
3C430345-E130-4283-8F98-EDCE06136F31,ACC,phase2,4,2,2,0,C,10
3C430345-E130-4283-8F98-EDCE06136F31,ACC,phase2,5,1,1,0,C,10
3C430345-E130-4283-8F98-EDCE06136F31,ACC,phase2,6,1,0,1,C,10
3C77A8E5-5802-470D-9E5F-2BBA39D90CAE,ACC,phase2,1,150,69,81,A,3
3C77A8E5-5802-470D-9E5F-2BBA39D90CAE,ACC,phase2,2,38,5,33,A,3
3C77A8E5-5802-470D-9E5F-2BBA39D90CAE,ACC,phase2,3,72,15,57,C,10
3C77A8E5-5802-470D-9E5F-2BBA39D90CAE,ACC,phase2,4,80,10,70,C,10
3C77A8E5-5802-470D-9E5F-2BBA39D90CAE,ACC,phase2,5,66,17,49,C,10
3C77A8E5-5802-470D-9E5F-2BBA39D90CAE,ACC,phase2,6,21,3,18,C,10
3CC57F38-949D-4AC4-9D2C-39B7003A9977,ABC,phase1,1,468,88,380,A,3
3CC57F38-949D-4AC4-9D2C-39B7003A9977,ABC,phase1,2,405,51,354,A,3
3CC57F38-949D-4AC4-9D2C-39B7003A9977,ABC,phase1,3,277,35,242,B,6
3CC57F38-949D-4AC4-9D2C-39B7003A9977,ABC,phase1,4,231,48,183,B,6
3CC57F38-949D-4AC4-9D2C-39B7003A9977,ABC,phase1,5,152,23,129,C,10
3CC57F38-949D-4AC4-9D2C-39B7003A9977,ABC,phase1,6,217,37,180,C,10
3CD5FB45-6F1C-4841-9FF9-56965FF92E28,ACC,phase2,1,91,14,77,A,3
3CD5FB45-6F1C-4841-9FF9-56965FF92E28,ACC,phase2,2,73,7,66,A,3
3D430DA9-EDB3-4685-9EE9-D0255AF313AC,CCC,phase2,1,1,1,0,C,10
3D4BC01B-C831-4DB2-BD20-D789933FE913,ABC,phase2,1,26,2,24,A,3
3D4BC01B-C831-4DB2-BD20-D789933FE913,ABC,phase2,2,63,11,52,A,3
3D4BC01B-C831-4DB2-BD20-D789933FE913,ABC,phase2,3,37,4,33,B,6
3D4BC01B-C831-4DB2-BD20-D789933FE913,ABC,phase2,4,52,3,49,B,6
3D4BC01B-C831-4DB2-BD20-D789933FE913,ABC,phase2,5,28,5,23,C,10
3D4C267E-D1A1-4A6C-9F79-C8F084121DC0,ACC,phase2,1,61,14,47,A,3
3D4C267E-D1A1-4A6C-9F79-C8F084121DC0,ACC,phase2,2,63,8,55,A,3
3D4C267E-D1A1-4A6C-9F79-C8F084121DC0,ACC,phase2,3,79,25,54,C,10
3D4C267E-D1A1-4A6C-9F79-C8F084121DC0,ACC,phase2,4,84,27,57,C,10
3D4C267E-D1A1-4A6C-9F79-C8F084121DC0,ACC,phase2,5,45,10,35,C,10
3D4C267E-D1A1-4A6C-9F79-C8F084121DC0,ACC,phase2,6,38,6,32,C,10
3D6493A2-96B9-4621-9877-1A9CC2B0756B,BCC,phase2,1,1,0,1,B,6
3D907ACC-A109-4B99-8C2B-8D3983B0662E,ABC,phase1,1,27,12,15,A,3
3DAA52F0-97EF-41D2-B7EE-1A2121C4613A,ABC,phase1,1,122,34,88,A,3
3DD21EE5-10BA-4B45-83F0-705D675A9649,ABC,phase1,1,201,67,134,A,3
3DD21EE5-10BA-4B45-83F0-705D675A9649,ABC,phase1,2,127,35,92,A,3
3DD21EE5-10BA-4B45-83F0-705D675A9649,ABC,phase1,3,139,36,103,B,6
3DD21EE5-10BA-4B45-83F0-705D675A9649,ABC,phase1,4,35,10,25,B,6
3DD21EE5-10BA-4B45-83F0-705D675A9649,ABC,phase1,5,83,24,59,C,10
3DD21EE5-10BA-4B45-83F0-705D675A9649,ABC,phase1,6,151,74,77,C,10
3DF645A6-7068-4832-A94F-6124BD1DC601,ACC,phase2,1,294,83,211,A,3
3DF645A6-7068-4832-A94F-6124BD1DC601,ACC,phase2,2,226,66,160,A,3
3DF645A6-7068-4832-A94F-6124BD1DC601,ACC,phase2,3,28,6,22,C,10
3E0BA12D-AE74-4C02-8006-61905B016BE4,ABC,phase1,1,76,22,54,A,3
3E0BA12D-AE74-4C02-8006-61905B016BE4,ABC,phase1,2,30,4,26,A,3
3E0BA12D-AE74-4C02-8006-61905B016BE4,ABC,phase1,3,49,12,37,B,6
3E0BA12D-AE74-4C02-8006-61905B016BE4,ABC,phase1,4,41,7,34,B,6
3E0BA12D-AE74-4C02-8006-61905B016BE4,ABC,phase1,5,43,5,38,C,10
3E0BA12D-AE74-4C02-8006-61905B016BE4,ABC,phase1,6,9,1,8,C,10
3E2E9F00-CF6B-465D-916D-4548D3539F4C,ABC,phase1,1,5,1,4,A,3
3E2E9F00-CF6B-465D-916D-4548D3539F4C,ABC,phase1,2,13,2,11,A,3
3E597416-2977-4A1E-87EC-EB9A6AAE011D,ABC,phase2,1,269,37,232,A,3
3E99EC63-2B96-43E3-BAED-207E82F3177B,CCC,phase2,1,247,96,151,C,10
3E99EC63-2B96-43E3-BAED-207E82F3177B,CCC,phase2,2,148,45,103,C,10
