participant_id,last_week,condition,phase,dropout
DD2E0E4E-F2EF-4A69-84C9-79D0EF1D7AE3,1,ABC,phase1,1
DD62215C-420C-4AC0-9323-030FC0988899,6,ACC,phase1,0
DD7D5587-8E77-45E6-A4A4-50D49F1F27C9,1,CCC,phase1,1
DD84046C-BF97-4183-85DC-1F29398B5506,6,ACC,phase1,0
DDA51E7F-7653-4989-9DCF-A8B6993A8555,1,BCC,phase2,1
DDB49159-5D59-48A7-A445-45FE5CED4EAA,1,BCC,phase2,1
DDCEBBEF-78F3-4B68-B20B-629EAC7B8399,4,ABC,phase2,1
DDE57D5D-CEF2-4838-9033-B694FA7F859E,4,ACC,phase1,1
DDF74611-8EBD-4163-A6EA-F0CB3216325F,3,ACC,phase2,1
DDF92660-F12D-4008-8D62-DDEF096C237F,5,ACC,phase2,1
DE7D1751-F4B4-4CE2-9BE3-DC72D16B0254,2,ABC,phase2,1
DE94FD0E-26A4-44F6-803F-F98D0EE3610A,6,BCC,phase2,0
DEA11890-963E-4D5D-9534-854096D55413,1,BCC,phase2,1
DEBB8280-3AAD-48A0-AAC4-1F16D850DAD4,1,BCC,phase2,1
DEEDE264-979B-4C5B-9C7C-41D3152B6E2A,2,BCC,phase2,1
DF25FEBC-4A5A-466A-B808-9B1CB0733F1A,6,ACC,phase2,0
DF32FAC5-323F-4294-A858-C7F74DFB7925,2,BCC,phase2,1
DF5D9DE3-BF17-419F-AE8F-D2704C51F8D8,4,BCC,phase1,1
DF722471-E38F-41B1-BC8C-93F0D14C8583,4,ACC,phase2,1
DF7D41BF-12A3-4D67-96B6-1E397296B483,1,ACC,phase1,1
DFC369DD-9385-482C-9D2D-FBBEEF95C225,5,BCC,phase1,1
DFE2FCDB-DB81-4FEB-928D-3FA55388ED34,1,ACC,phase2,1
DFF97FA6-6553-4E22-9EC4-58E3DEB767F5,1,BCC,phase1,1
E0187D5E-D5CC-4B33-B10D-959A37A2C8B2,6,BCC,phase2,0
E03C5915-0AA8-4A86-96B7-E36ABA3041EE,3,CCC,phase2,1
E06EE336-867B-4625-B6FD-FDADDFBCB269,1,ABC,phase2,1
E077A70F-26DE-4586-B63B-DAFD827A285C,6,CCC,phase1,0
E0918A77-B4B7-4639-86D9-62442C3325CD,5,BCC,phase2,1
E094E232-6A52-4801-9309-85FDAD2B4361,2,ACC,phase1,1
E0963CB5-DB9B-47D5-82F6-C619A3BB2690,3,ABC,phase1,1
E0A91F03-189A-488B-8A70-91F0CC536B5D,5,CCC,phase1,1
E0C72719-A658-42F9-A146-B7F92FB2D4BE,1,BCC,phase1,1
E0E43C06-36B5-4841-8703-8AA6798D1581,3,BCC,phase2,1
E18D4FF9-E01E-4BD5-B554-A0470C3A9BA6,5,BCC,phase1,1
E1965D2B-B72B-4502-8F65-68E0C976448D,1,ACC,phase1,1
E1E83176-990F-4CB5-A961-92E63CECBE5D,6,CCC,phase1,0
E1FF9D4F-9E84-4F60-8EE8-E2CA4327AEF9,6,BCC,phase1,0
E205B971-192D-478C-A482-5C63CE63B5A4,1,BCC,phase2,1
E21C8C9A-3F24-4CEA-BD8F-C62A2399EC82,6,BCC,phase2,0
E24E3387-3F45-4222-8360-AD515912A266,4,CCC,phase2,1
E2632242-1770-49A8-8F7A-EE3934EB89AE,1,ACC,phase2,1
E2B26451-9754-42D5-9AB0-CB0B8096E9A7,1,ACC,phase2,1
E2C1D07E-0014-4A79-928A-982FAE3B8F51,1,ACC,phase1,1
E2D11250-AD9E-4996-96B1-5DF28213443D,6,BCC,phase2,0
E2D5D0CE-48AB-4023-BBF5-E47B61729E09,1,ACC,phase1,1
E2E7BA5B-08EF-406A-AE23-AD7C15BE2EE1,6,CCC,phase2,0
E2F3EEF6-A147-4CE8-A099-46D6E3840FD2,2,BCC,phase2,1
E30A8FC2-C9F9-41C0-946B-CFBDFE74F762,6,BCC,phase1,0
E33EDFB8-7478-41D4-B419-38B88952C642,5,CCC,phase2,1
E367C033-077F-434B-BC2A-0D469AFDE1C1,4,BCC,phase2,1
E381308B-DE50-4D5C-B49F-C47D59D98577,4,ACC,phase1,1
E3891A00-5C44-4619-BB49-1E79A86C40E4,2,ABC,phase2,1
E3B7E658-22B7-41C8-BD04-BB18C0520FC4,3,ACC,phase2,1
E43BA330-9287-4EDF-A017-E4B80C160E50,6,ABC,phase2,0
E43CA5FF-C75C-4AFC-BB6E-882836AB09F2,6,BCC,phase1,0
E4CE841A-09D0-4F14-9C6D-D568A4BDEDCD,1,BCC,phase2,1
E4F3AA43-23BE-429A-A498-38624B2F9623,2,BCC,phase2,1
E5485BA1-404C-4B4C-8DC4-ABE7CDC159A7,1,BCC,phase2,1
E5699BC1-3848-432B-BDBD-05DE2334B9A5,6,ABC,phase2,0
E598C04B-192B-4813-928A-1E94CE1FCD64,1,ACC,phase1,1
E5CC0FC0-6CDC-421A-8ABC-97C44A1E36CD,1,CCC,phase1,1
E5D33A45-035B-40C7-9F5A-317F81A3F6BE,1,ABC,phase1,1
E60EC3C9-41A0-4052-900A-46E66F9385A4,2,BCC,phase2,1
E6196999-42BF-420C-8F25-5F8DB3EF1711,1,CCC,phase1,1
E636FFB9-4DB8-4DF9-8C77-485958E5D137,6,CCC,phase2,0
E637392F-9142-4AB0-80DA-BA5724B5AA80,6,BCC,phase2,0
E647D4DB-5485-4F5F-A522-FC19C8F443B0,6,ABC,phase1,0
E69307F6-25BE-4E01-B8A4-013DCAC51F4A,5,BCC,phase1,1
E6B675D9-77C9-43D0-8C5B-BE1496A63D87,2,CCC,phase2,1
E6F4C8EA-172A-4FB3-BE64-D1B97541807E,1,CCC,phase2,1
E70D7013-F672-4E17-9C68-4FC62820E7C8,6,CCC,phase1,0
E71816C6-7BE2-43F8-89BE-EC9B9C6C00BE,1,ABC,phase1,1
E7338972-F98C-428B-9196-6E0CEDDF1AA6,1,ABC,phase2,1
E7571663-5478-450A-83C7-83D45D096958,1,CCC,phase2,1
E7A950E8-F1CA-4143-BCEC-7A69287BA6DC,6,ABC,phase1,0
E7A96CCE-CA51-4629-AB6F-C9CEBC827C5C,6,CCC,phase2,0
E7ABD455-C0E1-42F1-8E01-F88D3795C9C3,1,BCC,phase1,1
E7C94A1C-F997-4D5D-9560-A8193D906326,3,CCC,phase1,1
E7CDE597-C76B-486D-921E-ECAE76268E8C,5,BCC,phase1,1
E7E16642-DF6A-4405-91E9-88618956275D,2,ACC,phase2,1
E7FFE448-7A53-46C2-A0F1-B5C0BCA8FD36,2,CCC,phase2,1
E80EF906-BC9B-48B9-981D-DDAEB485C803,6,CCC,phase2,0
E8288E25-1FFE-47B0-8576-E671B0741F4D,1,CCC,phase2,1
E85BC00A-06C2-4751-896B-489F2717A061,1,CCC,phase1,1
E862A714-9AED-44EC-A444-1C3A0073736A,6,CCC,phase1,0
E8792EC2-00BB-4A60-8381-2CEDB1FD5E0E,5,ACC,phase2,1
E88FA493-5079-40B5-92E3-6D8CF9AE4476,6,ACC,phase1,0
E8ABBC70-2942-4249-9A8A-D6D28E069D24,3,ACC,phase2,1
E8ADEEEB-F0E9-49D5-BB29-3D8C11A36032,4,CCC,phase2,1
E8FF9558-C11C-406F-BCBC-6FD77EFE6037,6,CCC,phase2,0
E905588F-DB6A-4FEC-A2D2-B22FC9848A23,6,ABC,phase2,0
E94A5107-031F-4B37-A1C7-F1D21D581A97,6,BCC,phase1,0
E972A06D-0E2F-447A-9B50-E134391FD46E,6,BCC,phase1,0
E990200B-C57C-4654-95B7-85C846C507EC,5,CCC,phase2,1
EA048116-4D22-485E-8B98-074769AD27DD,1,BCC,phase2,1
EA6E113A-F9BE-4E9E-93DD-35B4956069C7,6,ABC,phase1,0
EAAD033D-0AD7-4B50-9391-86B507B36F34,3,ABC,phase2,1
EAB3AB52-DCD1-4D29-B1FE-E7AF40F5B072,6,ACC,phase1,0
EB1D25E6-0F52-491A-8C42-133EB53CFFB9,2,ACC,phase2,1
EB1FB64B-8A6F-4305-97B1-5D782CCE6566,6,ABC,phase1,0
EB201F42-91B4-4BB0-957A-7819617F8637,1,ABC,phase2,1
EB2F6067-7066-4E82-8BF0-F52759DD508F,6,CCC,phase2,0
EB359E35-8D35-4A90-834B-0285B958817B,4,CCC,phase2,1
EB449C63-D6DA-435C-A32C-613168CA69E9,5,ACC,phase1,1
EB7FD320-D889-442F-87AC-D9CF452F4A31,1,BCC,phase1,1
EB9572CA-2B85-4CA6-9E2A-E2087389E0A2,1,ABC,phase1,1
EBF1EE68-8728-4A7C-A6FA-827C6192FCA1,3,ABC,phase2,1
EBF4106D-8C37-4B9D-963A-A49DA8C4D39C,1,BCC,phase2,1
EC53982F-8E17-433F-9CE4-DB17E8848017,1,ACC,phase2,1
EC5E512A-8A9A-4273-A4D2-6CD9BDB028A4,1,ABC,phase2,1
EC63F973-094C-42DD-90B3-B68D81E76524,1,ABC,phase1,1
EC879C08-73E6-4EC9-955E-0A7E474AB0BB,1,CCC,phase2,1
ECB02743-DFAD-4A3A-9219-2E5CFC13BA0D,6,CCC,phase2,0
ECF2E190-6D52-4950-BBD3-E2BEC46B5C72,1,ABC,phase2,1
ECF55C1F-1866-4F1A-BCCB-F5669D80E9C7,2,BCC,phase1,1
ED0E8D6B-DA5C-4BBF-BC65-207E27A749C1,1,CCC,phase1,1
ED1A5CA1-A8E6-41E6-B9AC-9EAA5C74D379,1,CCC,phase2,1
ED384A4B-4016-435D-A531-AC085629DEC9,6,ABC,phase2,0
ED59BBC2-B520-400C-8BF8-D4A1AD2B813C,6,BCC,phase1,0
ED7F08D2-C49E-4124-85F4-5C8A99856ADF,3,ABC,phase2,1
EDA32944-83E0-419E-A056-14B846AAC577,6,ABC,phase2,0
EDC6598C-B1AB-4D27-A6ED-9CFBBD9FCDDD,6,CCC,phase1,0
EE120F42-0FA5-46FD-8C78-148B5FCD3A30,1,BCC,phase1,1
EE5791A7-1694-495F-8EDA-59D9A0EC52E2,4,ACC,phase2,1
EEA9C4E0-218F-4875-B4C4-6213DAF08014,6,CCC,phase1,0
EEEA5125-45AF-4C61-83EA-DF57C780C4B7,3,ABC,phase2,1
EF22EDB5-FA61-4687-ACB8-BEA3441349E5,6,ABC,phase2,0
EF3A340C-5BE4-49A7-958C-B846D92E391B,5,BCC,phase1,1
EF3D93AE-7930-4EDD-9F4B-FD824CB5C196,6,CCC,phase1,0
EF599199-1BBF-489D-A92C-F3E2276B8A3E,1,BCC,phase1,1
EF5AE5AB-CF97-4DAD-B6DE-CA5F30F382E1,6,CCC,phase1,0
EF5B927F-B809-4201-AC77-4A9E81F6E552,6,ACC,phase2,0
EFB38A5A-7098-4F80-A7AC-B7572576CD27,3,CCC,phase2,1
F020BF03-95B0-4287-8DA1-071B34E0E2DB,6,BCC,phase2,0
F05EA73D-296A-4690-8500-786AE778CE27,6,ACC,phase1,0
F07AF57F-37C8-4CC9-B9AB-DEAA846E7CB8,6,ACC,phase1,0
F09C12D3-235C-4664-AF38-5947A66DD99A,6,ACC,phase2,0
F0CACFA1-E010-4A9D-8132-61189DAEB17C,4,ABC,phase2,1
F0D9E2B6-9310-4E17-AE7F-D7C7C32A2CC5,6,CCC,phase1,0
F0DDEDEA-2201-4084-B65A-FA21D8D21249,6,CCC,phase2,0
F1356D17-C28B-42B8-B7F0-6EE5BE85BB60,4,ABC,phase1,1
F1394C19-5B3C-4A85-BB92-E9DA03E52DE1,1,CCC,phase2,1
F159E8FB-7B16-41F7-9831-2E23873F12B7,5,ABC,phase1,1
F173894F-6126-42B4-8314-A159A7F6C0EC,4,CCC,phase1,1
F1C44393-7CCD-4C99-9BA8-503AEF25B84C,1,CCC,phase1,1
F1D96255-5E58-454C-AB2C-C5F38B739E70,1,CCC,phase2,1
F1DE6C11-604D-4E95-A2A6-47E668474038,6,CCC,phase1,0
F1ECC111-E01F-48F7-9669-781899B6933D,6,ABC,phase1,0
F20B671D-E40A-419D-9A2B-04A76E939A32,4,CCC,phase1,1
F2109743-E194-4A7E-ADA0-5CC83CF12110,6,ACC,phase2,0
F21C3B5A-D529-4209-B592-76182FB7CB7B,3,BCC,phase2,1
F227C264-2BE4-40A8-8D21-415E20D38A2A,1,BCC,phase2,1
F25C970A-559E-4872-AA44-BC3589DABD9C,6,ACC,phase1,0
F2675EBC-0EDF-490E-8EC4-F29E4537A6AE,5,CCC,phase1,1
F26B9D85-18DB-48CF-914C-510BC8BA1B75,6,ACC,phase2,0
F2DC6184-D447-4B7B-A09A-25552F94F684,3,BCC,phase2,1
F2F4EF0C-11EE-441C-B3EC-646B588A4D55,6,BCC,phase1,0
F33CAEEF-F65C-4E07-ABF4-523F259C52DD,6,ACC,phase1,0
F34CE454-28BC-4667-A1E0-68C79B69A1AC,1,CCC,phase2,1
F3703F9E-913E-4FDC-9F39-C81771FB9CDD,1,BCC,phase2,1
F37A3ECE-76E6-4D33-88DC-D74F97D360D5,1,ABC,phase2,1
F38E34B3-EDD9-425C-9A44-1DE5561E956D,2,CCC,phase1,1
F3BA1588-51F3-49C4-8D44-C6FE1244F7BD,1,CCC,phase2,1
F3C1E91D-9D2C-468C-A3BA-6BD53275EE32,3,ACC,phase1,1
F3E1B95A-AFDD-4A25-85C2-9E8AF490734C,6,CCC,phase1,0
F4573330-0EB2-4D9B-B5CE-FF8AAFADD623,1,ACC,phase1,1
F45B1903-C5D8-469C-A16E-955D491737A9,2,ABC,phase2,1
F499743C-EF62-4573-9FAA-ED0A22E303CE,1,CCC,phase2,1
F49E516B-8729-4E53-9824-FC43A63B7A2A,1,ABC,phase1,1
F4C6DC5C-BA3E-477A-AACB-5B7073D9E011,6,BCC,phase1,0
F4E63378-72F1-4336-96AF-75B00832BA62,6,ACC,phase1,0
F4EA7435-69C7-4F38-B063-827BE0B9B93D,3,ACC,phase2,1
F51924B6-D0A0-4AB3-BB65-E88599CBFBDD,6,ACC,phase1,0
F531A250-B30C-461B-BFC9-9FD5E193FB2C,5,CCC,phase1,1
F5685018-B9E8-4294-B458-146E5D960241,4,BCC,phase2,1
F5ACE0E1-3A20-46C0-B69A-F229531BB59E,6,ABC,phase2,0
F5D36618-CF2E-4C90-8994-D09DE1B1FF63,1,BCC,phase2,1
F5FE6CB2-2BD1-4DCA-A86F-A5366155AD0B,1,ACC,phase1,1
F6045778-F374-4CE3-AC71-0BE4E3261F11,6,BCC,phase2,0
F628D8F4-CE42-4ADF-8444-6AF2765104EF,6,ABC,phase1,0
F6AF3E74-C608-4CA8-8307-F2BFFA8D59AB,3,BCC,phase2,1
F6F6B74B-D33C-49B9-A8CD-6C85FFF59F75,1,ACC,phase1,1
F7224423-D9D2-4E36-8D03-BCAABF0E54C2,2,BCC,phase1,1
F72D083A-518A-47E7-B18D-6DA502F05BF3,1,CCC,phase2,1
F74D99CF-325E-40EA-85E5-A059C3DD8FD9,6,ACC,phase1,0
F7904C06-D824-4AE6-A189-1A306792F409,6,BCC,phase1,0
F79306EA-D86D-46F4-A729-895CBDB43257,1,ABC,phase2,1
F79CADC1-7645-4FEE-8E13-01DC6BBC4676,1,CCC,phase1,1
F7C81A87-282E-4453-BAA8-B3D2A78E2EBE,6,ABC,phase1,0
F7DF4D8F-57B5-4AF0-BFCC-6E2067396087,3,ABC,phase2,1
F7E81D89-FB96-40B7-90BE-4CD6F6B650A3,3,BCC,phase2,1
F7FCC3A9-F09C-4775-9CE2-E243CBA9E272,3,CCC,phase2,1
F8208597-5ECE-4ADB-85C5-9DC39491BFF8,6,BCC,phase2,0
F86F9BD0-60CD-4024-9A20-E6FD1F365959,6,CCC,phase2,0
F89C50FB-899B-4007-8818-B976E66B045A,3,BCC,phase1,1
F8A6BF7B-DBFF-48E9-A9FF-484E434E3EE7,6,BCC,phase1,0
F8AF4C2F-6826-4473-BCDA-9EEFEB63FD90,2,ACC,phase1,1
F8BF243E-6157-4B88-86FD-70B72645613A,1,ABC,phase1,1
F8CA9261-5679-4C03-A36E-A7BCB0178DD3,1,ABC,phase1,1
F9142D10-ED63-47F6-9915-A4DE3D853E5B,6,CCC,phase2,0
F9655593-8FFF-41A9-A24C-0A4CDBF6D928,2,BCC,phase2,1
F984FD4E-269A-4366-8B1F-EAC91C9ED38C,1,BCC,phase2,1
F9A86E32-99B2-4D63-A420-9C56D6C95F14,6,CCC,phase1,0
F9EB437B-B39D-49BF-A601-4E8AA7DAD675,1,CCC,phase2,1
FA131D95-7E57-47F9-A9DA-C38FA6167464,3,BCC,phase1,1
FA3B21FF-DCBA-438D-BAC4-D6E677CEB80C,1,BCC,phase1,1
FA4C01F4-C88F-4AD5-B874-1A3F8D7F3689,2,BCC,phase2,1
FAA4FB8F-5923-4802-B46C-022390D34478,3,ACC,phase1,1
FAC95D86-25B0-478E-B42E-169D262CE663,6,BCC,phase1,0
FB2C16F0-7DAF-4580-B6E6-C9FED4B01413,1,ACC,phase2,1
FB45653B-51E6-4B84-AA65-907E9724DD1A,1,ABC,phase2,1
FB548529-FCF6-43AE-8196-FB7A5C8128CD,1,ABC,phase1,1
FB6301CD-E4E2-4321-AC3D-9E9BEC55BD51,5,BCC,phase2,1
FB783F34-4C81-4B18-808F-08989F5CA4F1,2,ACC,phase2,1
FBD1E531-D749-43F9-98D5-402926C01AE7,6,ABC,phase1,0
FBD5EE37-FF09-4B06-80ED-10D4C2C72A0D,4,CCC,phase1,1
FBDAFD90-718E-4D3A-847D-5C30103481D3,6,BCC,phase2,0
FC3DD363-DD65-4F73-ACD2-E243B10EF13C,1,ACC,phase2,1
FC528CB1-A4BE-48E8-9E36-D49D11841770,6,CCC,phase2,0
FC6BA8A0-8600-45C9-AF22-EE3D4345DE2E,5,ACC,phase1,1
FC7FFAAB-DFEC-47E2-A61D-FDCB3DF94568,1,ACC,phase1,1
FCEA7130-DD64-4B58-A4BB-F9BEC1E57761,1,ABC,phase1,1
FD017127-68BB-4C4C-9E50-F1FBC1EE05B4,1,ABC,phase1,1
FD02CEAF-FAAD-4EC1-B6D0-671721E67675,1,CCC,phase1,1
FD5A67DB-D2D8-4C41-AFD2-A9614044081C,4,BCC,phase1,1
FDAAE5B5-3FA8-4ABF-95F9-036050F30BEA,1,BCC,phase2,1
FDB00776-109F-4163-8C7A-D9F979CE8DB1,1,ABC,phase1,1
FDBC2306-E968-449E-B61F-AE3526E0CE68,5,BCC,phase2,1
FDDE76EC-7053-4814-AC74-03D1DF6066A4,3,BCC,phase1,1
FE52CA71-BF8C-4138-A05A-90786B66A810,1,ABC,phase2,1
FE7E6FCD-E6CA-4823-86F1-CC641F7A578C,1,ABC,phase1,1
FE982687-E703-4945-8E8D-9C55C6D57ACD,2,BCC,phase2,1
FEBB74C9-2A05-4570-8E23-B66EE1867A0C,2,ACC,phase2,1
FECD6497-11BC-4830-8241-190169702CF8,1,CCC,phase2,1
FEF4B205-704F-45EA-95DE-82A0E6561374,4,CCC,phase2,1
FF04B4A0-E5F2-41DB-953C-69C9C1E70850,6,CCC,phase1,0
FF5A9DA8-2FA9-45A1-8604-A81C0D7E4065,6,CCC,phase2,0
FF7775E2-C4C5-4ED5-994D-23D7FC7F069F,5,ACC,phase2,1
FF9EECE7-962C-4DF2-AC98-6F5D329F4220,3,BCC,phase1,1
FFB4ACC7-0BE6-4EA1-8F23-C9EC49CA423A,6,CCC,phase1,0
FFDC8377-BF4B-4802-A07E-D647DD6E408F,2,BCC,phase2,1
FFEBF7A1-6595-4407-BCFD-22D737417646,1,CCC,phase1,1
